psu2,hh_size,age_category,gender,weight,store_installment_debt,bank_installment_debt,store_revolving_debt,has_charge_account,income,year
16,2,6,1,234,0,0,0,1,245,1949
16,3,2,1,234,0,0,0,0,277,1949
16,6,4,1,508,0,0,0,0,137,1949
12,4,3,1,234,0,0,0,0,555,1949
73,1,4,2,319,0,0,30,1,415,1949
78,1,4,1,208,0,0,0,0,220,1949
32,4,2,1,208,0,0,50,1,360,1949
79,4,2,1,208,0,0,0,0,310,1949
40,4,3,1,208,0,0,10,1,350,1949
90,3,4,1,208,0,0,20,1,420,1949
16,3,3,1,508,0,4000,0,0,50,1949
16,4,3,1,234,0,200,0,0,333,1949
16,2,5,1,112,0,0,0,1,1881,1949
82,1,6,2,208,0,0,0,0,24,1949
12,2,5,1,508,0,0,80,1,250,1949
35,3,2,1,208,0,0,0,1,310,1949
62,2,5,1,208,0,0,50,1,375,1949
64,4,2,1,473,0,40,0,1,305,1949
68,2,6,1,208,0,20,0,1,60,1949
16,3,4,1,112,0,0,0,1,600,1949
16,3,2,1,112,0,0,0,1,260,1949
16,5,2,1,234,350,140,0,1,435,1949
35,1,6,1,411,0,0,0,1,40,1949
73,2,5,1,473,0,0,0,1,210,1949
47,4,2,1,208,0,0,70,1,500,1949
12,2,2,1,234,0,0,0,1,495,1949
12,5,3,2,234,0,0,0,0,362,1949
12,2,2,1,234,0,0,0,0,620,1949
12,3,5,2,508,0,0,0,0,120,1949
86,2,2,2,208,0,0,0,1,352,1949
47,4,3,1,208,50,0,0,1,435,1949
47,2,4,1,208,0,0,0,1,500,1949
62,1,4,2,473,0,0,0,0,137,1949
62,5,3,1,473,0,0,0,0,275,1949
15,3,4,2,508,0,0,70,1,281,1949
15,1,4,2,508,0,0,0,0,100,1949
16,6,2,1,112,0,0,0,1,1850,1949
16,1,3,2,234,0,0,0,0,200,1949
74,8,3,1,473,50,0,0,1,410,1949
91,5,3,1,208,50,0,0,0,357,1949
79,4,2,1,208,150,300,10,1,464,1949
79,4,2,1,112,0,6100,30,1,480,1949
14,5,2,1,234,0,0,0,1,300,1949
14,3,2,1,508,0,0,0,0,455,1949
14,3,4,1,234,0,0,0,0,460,1949
16,2,3,1,234,0,0,0,1,560,1949
90,3,4,1,112,0,0,30,1,750,1949
90,4,4,1,208,0,0,50,1,590,1949
15,3,2,1,234,0,300,0,0,463,1949
20,1,6,2,508,0,0,0,0,86,1949
85,2,5,1,208,0,0,0,0,410,1949
82,5,2,1,208,0,110,0,0,307,1949
82,2,6,1,208,0,0,0,0,93,1949
82,2,5,1,208,0,0,0,0,330,1949
15,3,2,2,508,0,0,0,0,157,1949
15,1,5,1,234,0,0,0,0,532,1949
15,3,4,1,234,0,500,0,0,160,1949
80,3,2,1,208,0,270,0,1,385,1949
89,5,2,1,208,0,0,0,0,345,1949
78,5,4,1,208,0,0,0,0,320,1949
20,3,3,1,234,0,0,0,0,501,1949
16,5,3,1,112,0,0,0,1,1400,1949
16,2,5,2,508,0,0,50,1,416,1949
35,2,5,1,208,0,600,0,0,416,1949
47,4,3,1,208,0,0,0,1,260,1949
82,3,3,1,208,50,0,0,0,240,1949
11,5,2,1,234,0,0,0,0,350,1949
20,3,2,1,508,0,0,0,0,429,1949
44,3,5,1,473,0,0,0,0,240,1949
45,2,6,1,411,0,0,0,0,170,1949
11,4,5,1,112,0,0,0,0,402,1949
84,2,5,1,208,0,0,0,0,240,1949
20,2,5,1,508,0,0,0,0,200,1949
18,5,3,1,112,0,0,0,1,1500,1949
40,1,4,2,208,0,0,40,1,630,1949
71,2,4,1,208,0,200,20,1,200,1949
17,4,2,1,234,0,0,30,1,500,1949
44,4,3,2,473,0,0,0,0,90,1949
62,4,3,1,208,0,200,0,0,500,1949
10,2,4,1,234,0,0,30,1,702,1949
74,3,4,1,208,0,0,0,0,902,1949
87,3,2,1,208,0,0,0,0,310,1949
87,2,4,1,208,0,0,40,1,620,1949
40,2,4,1,208,0,0,10,1,574,1949
18,2,5,1,112,0,0,0,0,740,1949
80,3,4,1,208,0,140,60,1,278,1949
76,7,2,1,208,0,0,0,0,559,1949
79,5,2,1,208,0,0,0,0,515,1949
87,2,4,1,112,0,0,0,0,1000,1949
80,2,3,1,473,0,0,30,1,260,1949
80,2,5,1,208,0,0,0,0,390,1949
91,7,3,1,208,0,0,0,0,497,1949
19,6,2,1,508,0,0,0,0,332,1949
16,4,4,1,234,0,0,0,0,310,1949
16,2,3,1,234,0,0,20,1,872,1949
16,2,6,1,508,0,0,0,0,443,1949
14,2,5,1,112,0,0,0,1,780,1949
14,1,4,2,234,0,0,0,0,206,1949
82,2,5,1,112,0,0,0,1,1750,1949
82,2,6,1,208,0,0,0,0,117,1949
80,4,4,1,112,0,0,50,1,885,1949
65,2,3,1,112,0,0,0,1,1300,1949
47,2,4,1,208,0,1500,0,1,0,1949
12,4,3,1,508,0,0,0,0,314,1949
12,5,4,1,234,0,0,0,0,500,1949
51,2,3,2,208,0,0,30,1,290,1949
16,3,4,1,234,0,400,0,0,260,1949
16,2,4,1,112,0,0,0,0,550,1949
82,1,3,2,208,0,0,50,1,230,1949
82,3,4,1,112,0,0,0,1,878,1949
16,3,5,1,112,0,0,30,1,550,1949
16,3,4,1,112,0,0,0,0,450,1949
16,2,3,1,112,0,0,200,1,1375,1949
51,4,2,1,208,0,200,130,1,300,1949
15,3,4,1,234,0,600,0,1,770,1949
82,3,2,1,112,0,0,10,1,400,1949
82,2,1,1,208,0,300,0,0,171,1949
16,2,5,1,112,0,0,0,0,1705,1949
82,2,3,1,208,0,0,10,1,494,1949
82,2,3,1,208,0,0,0,0,192,1949
12,5,3,1,112,0,1200,0,0,352,1949
82,3,4,1,112,0,0,50,1,1500,1949
16,2,4,1,112,0,0,0,1,220,1949
40,1,5,2,208,0,0,0,0,360,1949
40,4,4,1,473,0,1130,0,0,303,1949
11,3,1,1,234,0,390,0,0,330,1949
43,4,4,1,411,0,0,0,0,190,1949
33,4,2,1,411,0,0,0,0,187,1949
37,3,6,1,208,0,0,0,0,241,1949
17,2,6,1,234,0,0,0,0,317,1949
88,3,4,2,208,0,0,0,1,240,1949
16,1,6,2,112,0,4000,10,1,640,1949
12,2,5,1,234,50,0,10,1,420,1949
12,5,4,1,112,0,0,0,0,2620,1949
16,5,5,1,234,0,800,0,0,459,1949
82,2,6,1,112,0,0,0,0,450,1949
90,2,4,2,473,0,0,10,1,202,1949
20,2,4,1,508,0,0,0,1,160,1949
14,4,3,1,112,0,0,70,1,1880,1949
12,4,4,2,234,0,0,0,0,135,1949
12,2,4,1,234,0,0,0,1,670,1949
82,4,3,1,112,0,730,0,1,1415,1949
47,2,4,1,112,0,0,150,1,2166,1949
16,2,3,1,234,0,0,0,1,700,1949
16,4,2,1,234,0,30,0,0,355,1949
16,4,2,2,508,0,0,0,0,175,1949
12,1,5,2,508,0,0,0,0,82,1949
74,2,5,1,208,0,0,0,0,410,1949
76,6,3,1,208,0,0,0,0,405,1949
87,3,4,1,112,0,0,70,1,340,1949
40,3,4,1,473,0,0,0,0,294,1949
63,7,3,1,208,0,0,0,0,600,1949
45,2,2,1,208,0,0,0,0,395,1949
17,3,2,1,508,0,0,0,0,250,1949
85,4,2,1,208,0,0,0,0,380,1949
82,2,3,1,112,0,0,0,0,440,1949
64,3,2,1,473,0,0,10,1,360,1949
73,3,4,1,473,0,0,0,1,400,1949
18,2,6,1,234,0,0,0,1,490,1949
71,2,5,1,208,0,0,0,0,770,1949
12,1,3,1,552,0,0,0,0,310,1949
73,1,6,2,319,0,0,0,1,200,1949
41,1,6,2,411,0,0,0,0,65,1949
10,3,4,1,234,0,500,0,0,162,1949
10,4,3,1,508,50,0,0,0,270,1949
85,1,5,2,208,0,0,0,1,275,1949
85,3,2,1,208,0,4380,0,0,300,1949
82,3,4,1,112,0,310,150,1,420,1949
20,2,4,1,508,0,0,0,1,0,1949
51,2,3,1,208,0,0,0,0,381,1949
79,2,2,1,208,0,1500,0,1,500,1949
79,2,6,1,473,0,0,0,0,127,1949
14,8,2,1,234,0,0,10,1,440,1949
68,5,3,1,112,0,0,0,0,1690,1949
20,3,3,1,234,0,0,0,1,327,1949
73,1,4,2,208,0,0,20,1,277,1949
16,1,6,2,508,0,0,0,0,60,1949
16,4,3,1,234,0,250,0,0,385,1949
16,6,4,1,234,0,0,0,0,380,1949
47,2,5,1,112,0,0,400,1,2200,1949
62,6,4,1,208,0,0,0,0,560,1949
88,1,2,2,473,0,0,0,0,200,1949
16,3,3,1,112,0,0,50,1,800,1949
64,2,2,1,208,0,0,0,1,600,1949
20,2,3,1,234,0,400,60,1,355,1949
16,2,3,1,112,0,0,0,1,650,1949
85,2,4,1,112,0,0,0,0,1324,1949
85,2,4,1,208,0,0,0,0,330,1949
16,2,5,1,234,0,0,0,0,354,1949
17,1,6,2,508,0,0,0,1,162,1949
65,7,3,1,208,0,200,0,0,400,1949
21,2,4,2,112,0,0,0,1,550,1949
63,2,4,1,208,0,0,0,0,842,1949
85,2,6,1,208,0,0,0,0,149,1949
74,5,2,1,208,50,0,40,1,571,1949
62,3,4,1,208,0,0,0,1,563,1949
16,4,3,1,112,0,0,0,0,1500,1949
12,3,4,1,112,0,0,0,0,3750,1949
16,2,2,1,234,0,0,0,0,565,1949
87,1,4,2,208,0,0,70,1,330,1949
33,6,4,2,411,0,0,0,0,55,1949
15,3,3,1,112,0,0,10,1,870,1949
15,3,2,1,508,0,0,0,0,440,1949
16,4,4,1,112,0,0,0,1,870,1949
16,5,4,1,234,0,0,0,0,468,1949
74,4,3,1,473,0,1010,0,0,451,1949
16,2,3,1,234,0,0,10,1,490,1949
16,1,3,2,234,0,0,0,0,255,1949
32,4,4,1,208,50,100,20,1,345,1949
87,4,2,1,208,0,0,120,1,700,1949
16,8,4,1,508,0,400,50,1,724,1949
14,4,4,1,112,0,0,0,1,860,1949
14,4,2,1,112,0,0,10,1,535,1949
89,2,5,1,208,0,0,0,1,607,1949
19,2,5,2,112,0,0,0,1,30,1949
85,2,3,1,208,0,0,0,0,289,1949
11,3,3,1,508,0,0,0,0,312,1949
14,3,3,1,112,0,0,70,1,2600,1949
33,3,1,1,112,0,0,40,1,1200,1949
44,4,2,1,473,0,0,0,0,180,1949
16,3,2,1,112,0,0,0,0,725,1949
16,3,5,1,112,0,0,70,1,0,1949
15,3,3,2,234,0,0,0,1,130,1949
16,5,4,1,234,0,0,0,0,1000,1949
15,4,4,1,234,0,4000,0,0,512,1949
21,3,2,1,234,0,410,180,1,606,1949
21,1,4,2,234,0,0,0,0,400,1949
15,3,5,1,508,0,0,0,0,712,1949
12,1,4,2,552,0,0,0,0,190,1949
80,2,5,1,208,0,0,0,0,484,1949
43,4,4,1,208,0,0,0,0,480,1949
82,2,3,1,208,350,0,20,1,274,1949
46,2,6,1,112,0,0,40,1,1910,1949
87,2,3,1,208,0,20,150,1,587,1949
16,2,2,2,508,0,0,0,0,182,1949
16,2,4,2,234,0,0,0,0,200,1949
16,3,5,2,234,0,0,0,1,800,1949
16,4,2,1,234,0,0,0,0,450,1949
16,4,3,1,234,50,0,0,0,440,1949
81,2,4,1,208,0,0,0,0,380,1949
16,3,3,1,112,50,100,0,0,400,1949
15,2,6,1,508,0,0,0,0,180,1949
17,2,4,1,234,0,0,70,1,550,1949
44,2,4,1,473,0,0,130,1,719,1949
62,2,-,1,112,0,0,100,1,951,1949
82,3,4,1,208,0,0,60,1,396,1949
17,1,6,1,234,0,0,0,0,220,1949
82,2,4,1,112,0,0,0,1,3700,1949
36,2,4,2,208,0,0,0,0,210,1949
32,2,4,1,208,0,800,50,1,872,1949
19,4,5,1,112,0,0,30,1,400,1949
41,4,3,1,208,0,0,0,0,250,1949
41,1,6,2,411,0,0,0,0,95,1949
19,4,5,2,112,0,0,50,1,490,1949
32,5,2,1,411,0,0,0,0,175,1949
62,4,3,1,473,0,0,0,0,270,1949
33,2,4,1,411,0,0,0,0,80,1949
11,2,3,1,234,0,3000,30,1,691,1949
20,5,3,1,112,0,0,0,0,1700,1949
71,2,3,1,208,0,600,0,0,370,1949
13,3,3,1,508,0,0,70,1,300,1949
63,3,4,1,112,0,0,50,1,2300,1949
17,2,3,1,508,0,0,0,0,302,1949
33,5,3,1,411,0,1300,0,0,100,1949
17,3,3,1,234,350,0,0,0,280,1949
47,3,4,1,112,0,0,0,1,380,1949
16,3,4,1,508,0,0,0,0,325,1949
16,1,4,2,234,0,0,0,1,378,1949
85,1,4,2,208,0,0,0,0,47,1949
16,1,2,1,508,0,0,0,0,364,1949
16,5,3,1,234,0,0,0,0,700,1949
16,2,2,1,234,0,0,0,0,500,1949
14,3,3,1,234,0,130,0,1,540,1949
36,4,3,1,112,0,0,130,1,1700,1949
79,2,4,1,208,0,0,0,1,550,1949
91,2,2,1,473,0,340,0,0,268,1949
16,4,3,1,234,0,0,0,0,500,1949
21,4,2,1,234,0,70,60,1,469,1949
16,2,2,2,508,0,0,0,0,299,1949
41,1,3,1,411,0,0,0,0,360,1949
87,3,4,1,112,0,0,0,1,1400,1949
37,1,4,2,473,0,0,0,1,158,1949
80,3,4,1,112,0,0,0,0,2000,1949
36,1,4,1,112,0,0,0,1,1980,1949
16,4,2,1,234,0,0,0,0,260,1949
91,3,5,1,208,0,0,0,0,315,1949
16,2,5,1,112,0,0,0,1,750,1949
17,4,3,1,234,0,0,0,1,650,1949
16,3,3,1,234,0,200,0,0,625,1949
16,4,3,1,234,0,0,0,1,1000,1949
79,2,6,1,112,0,0,0,1,1000,1949
37,2,3,1,473,0,0,0,0,200,1949
37,3,2,1,208,0,5000,0,1,1120,1949
51,2,5,1,208,0,0,0,0,300,1949
76,4,4,1,112,0,0,130,1,1400,1949
32,3,6,1,411,0,0,0,1,202,1949
33,4,4,1,112,0,0,0,1,4000,1949
21,3,5,1,234,0,800,0,1,474,1949
16,2,5,1,112,0,0,0,1,9200,1949
86,6,3,1,208,0,500,0,1,430,1949
86,2,5,1,208,0,0,0,0,323,1949
16,4,3,1,234,0,0,0,0,750,1949
16,5,3,1,508,0,0,0,0,526,1949
86,2,5,1,112,0,0,0,1,675,1949
76,3,4,1,112,0,0,200,1,1200,1949
79,4,3,1,208,0,0,0,0,540,1949
21,1,3,2,234,0,0,0,0,120,1949
17,3,4,1,508,0,0,0,0,400,1949
65,2,2,1,208,0,0,30,1,489,1949
65,1,1,2,225,0,0,20,1,0,1949
11,3,4,1,508,0,0,0,0,482,1949
11,1,1,2,492,0,0,0,1,0,1949
11,1,1,2,492,0,0,0,0,0,1949
14,5,4,1,508,0,0,0,0,529,1949
14,1,1,1,492,0,0,0,0,0,1949
84,2,5,1,208,0,0,0,0,461,1949
84,1,1,1,225,0,0,0,0,0,1949
16,1,4,2,508,0,0,0,0,607,1949
16,1,2,2,492,0,0,0,0,0,1949
16,3,1,1,492,0,0,0,0,0,1949
76,3,3,1,208,0,0,150,1,702,1949
76,1,1,2,225,0,0,0,0,0,1949
16,3,3,1,234,0,0,0,0,430,1949
16,3,2,2,258,0,0,0,0,0,1949
82,2,5,1,112,0,0,0,0,1510,1949
82,1,2,1,135,0,0,0,0,0,1949
15,2,5,1,234,0,0,0,1,986,1949
15,2,2,2,258,0,0,0,0,0,1949
51,2,6,1,208,0,0,10,1,500,1949
51,2,2,1,225,0,0,0,0,0,1949
11,6,4,1,234,0,0,20,1,595,1949
11,1,1,2,258,0,0,0,1,0,1949
11,1,1,2,258,0,0,40,1,0,1949
17,3,5,1,234,0,0,70,1,810,1949
17,1,1,1,258,0,0,0,0,0,1949
16,3,5,1,508,0,0,0,1,628,1949
16,1,1,1,492,0,0,0,0,0,1949
78,3,5,1,208,150,0,0,0,168,1949
78,1,6,1,225,0,0,0,0,0,1949
11,3,5,1,508,0,0,0,0,1047,1949
11,1,2,1,492,0,0,0,1,0,1949
11,1,1,2,492,0,0,0,0,0,1949
16,2,3,1,112,0,0,0,1,2546,1949
16,3,4,1,135,0,0,0,1,0,1949
16,1,3,1,135,0,0,0,0,0,1949
11,2,4,1,234,0,0,200,1,890,1949
11,2,1,1,258,0,0,0,1,0,1949
13,2,4,1,234,0,0,0,0,760,1949
13,1,1,2,258,0,0,0,0,0,1949
13,1,1,2,258,0,90,0,0,0,1949
11,1,2,1,234,0,370,0,0,639,1949
11,1,2,1,258,0,0,0,0,0,1949
11,1,5,1,258,0,0,0,0,0,1949
91,2,6,1,473,0,0,0,0,587,1949
91,2,2,1,492,0,0,0,0,0,1949
11,2,4,1,234,0,0,0,0,690,1949
11,3,2,1,258,0,0,0,0,0,1949
35,1,6,1,411,0,0,0,0,350,1949
35,4,4,1,492,0,0,0,0,0,1949
37,2,6,1,473,0,50,30,1,177,1949
37,2,1,2,492,0,0,0,0,0,1949
47,1,6,2,208,0,0,0,0,631,1949
47,3,2,1,225,50,0,0,1,0,1949
47,1,3,2,225,0,0,0,0,0,1949
64,2,6,1,225,0,0,0,1,0,1949
64,1,3,1,208,0,0,0,0,680,1949
17,1,3,2,508,0,0,0,0,484,1949
17,4,3,1,492,0,0,0,0,0,1949
79,2,2,1,208,0,30,0,1,0,1949
79,1,4,2,225,0,0,30,1,630,1949
76,2,4,1,208,0,0,0,0,429,1949
76,1,2,1,225,0,0,0,0,0,1949
15,2,4,1,234,0,200,30,1,930,1949
15,1,1,1,258,0,0,0,0,0,1949
12,2,4,1,112,0,0,0,0,1001,1949
12,1,6,2,135,0,0,0,0,0,1949
12,1,1,1,135,0,0,0,0,0,1949
90,2,5,1,473,0,0,0,0,0,1949
82,3,4,1,208,0,0,0,1,743,1949
82,1,2,1,225,0,0,0,0,0,1949
20,3,4,1,234,0,0,0,0,775,1949
20,3,2,1,258,50,0,50,1,0,1949
90,2,4,1,208,0,0,0,0,356,1949
90,1,1,2,225,0,0,0,0,0,1949
12,3,5,1,234,0,0,0,0,668,1949
12,1,1,2,258,0,0,0,0,0,1949
10,5,2,1,258,150,0,20,1,0,1949
10,1,3,2,234,0,0,30,1,467,1949
18,3,5,1,234,0,0,30,1,665,1949
18,1,2,2,258,0,0,0,1,0,1949
18,1,1,1,258,0,0,0,0,0,1949
74,2,6,1,208,0,0,0,1,645,1949
74,1,3,2,225,0,0,0,1,0,1949
32,1,6,2,225,0,0,0,0,0,1949
32,2,4,1,208,50,0,10,1,624,1949
41,2,3,1,208,0,0,0,0,155,1949
41,1,6,1,225,0,0,0,0,0,1949
16,2,4,2,508,0,0,0,0,259,1949
16,1,5,1,492,0,0,0,0,0,1949
14,2,5,1,234,0,0,0,0,535,1949
14,1,1,1,258,0,0,0,0,0,1949
12,4,2,1,234,0,3000,0,1,1980,1949
12,2,5,1,258,0,0,0,1,0,1949
12,1,1,2,492,0,0,20,1,0,1949
33,3,3,2,208,0,0,0,0,307,1949
33,1,1,1,225,0,0,0,0,0,1949
15,1,1,2,492,0,0,10,1,0,1949
15,2,4,1,508,0,0,0,0,565,1949
18,2,5,1,508,0,0,0,0,626,1949
18,1,1,1,492,0,0,0,0,0,1949
48,2,5,1,208,0,0,0,0,350,1949
48,1,1,2,225,0,0,30,1,0,1949
78,2,6,1,225,0,0,0,0,0,1949
78,1,3,2,208,0,0,0,0,540,1949
14,2,4,1,234,0,0,0,0,705,1949
14,1,2,1,258,0,0,0,0,0,1949
73,3,5,1,208,0,0,0,0,803,1949
73,1,1,2,225,0,0,0,0,0,1949
16,1,6,2,234,0,0,0,0,349,1949
16,1,2,2,258,0,0,0,0,0,1949
18,2,5,1,508,0,0,360,1,508,1949
18,1,3,1,492,0,0,0,1,0,1949
16,6,4,2,234,0,0,200,1,1168,1949
16,1,2,1,258,0,0,0,0,0,1949
16,1,6,1,234,0,0,0,1,1426,1949
16,1,2,0,258,0,0,0,0,0,1949
16,1,3,2,258,0,0,0,1,0,1949
16,6,4,1,112,50,0,0,0,688,1949
16,1,1,2,135,0,0,20,1,0,1949
16,1,1,2,492,0,0,0,0,0,1949
16,2,4,2,508,0,0,0,0,172,1949
18,2,5,1,234,0,0,10,1,523,1949
18,1,2,2,258,0,0,30,1,0,1949
21,3,3,2,508,0,0,0,0,585,1949
21,1,2,2,492,0,0,0,0,0,1949
21,4,2,1,492,0,0,0,0,0,1949
16,2,6,1,508,0,0,0,0,0,1949
14,3,3,1,234,0,0,30,1,722,1949
14,1,5,2,258,0,0,0,0,0,1949
21,1,2,2,234,0,0,60,1,667,1949
21,1,2,2,258,50,0,0,0,0,1949
65,3,4,1,208,0,0,0,0,1327,1949
65,1,1,1,225,0,0,0,0,0,1949
65,1,1,1,225,0,0,0,0,0,1949
65,1,1,2,225,0,0,0,0,0,1949
40,2,5,1,208,0,1000,0,1,655,1949
40,1,2,2,225,0,0,30,1,0,1949
62,1,1,1,492,350,350,0,0,0,1949
62,3,5,1,473,0,1580,50,1,445,1949
20,4,3,1,234,0,0,0,0,675,1949
11,4,4,1,234,0,0,0,0,482,1949
11,1,1,2,258,0,0,0,1,0,1949
31,1,4,1,492,0,10,0,0,0,1949
31,3,3,2,411,0,0,0,0,230,1949
82,3,4,1,208,0,0,0,0,750,1949
82,1,5,2,225,0,0,0,0,0,1949
46,1,6,1,492,0,0,0,0,0,1949
46,1,4,2,411,0,0,0,0,223,1949
16,2,6,1,234,0,0,0,0,749,1949
16,1,5,2,258,0,0,0,0,0,1949
16,1,3,2,258,0,0,0,1,0,1949
16,1,3,2,258,0,0,0,0,0,1949
65,5,3,1,208,0,0,0,0,628,1949
65,1,6,1,225,0,0,0,0,0,1949
17,3,5,1,508,0,550,0,1,0,1949
14,1,2,1,135,0,200,0,0,0,1949
80,1,5,2,473,0,0,0,0,205,1949
16,2,4,1,234,0,0,10,1,494,1949
16,1,1,2,258,0,0,10,1,0,1949
41,5,4,1,208,50,0,30,1,275,1949
16,3,4,1,234,0,0,0,0,628,1949
16,1,1,2,258,0,0,0,0,0,1949
13,1,3,1,234,0,0,0,0,800,1949
13,1,5,1,258,0,0,0,0,0,1949
76,1,5,2,208,0,0,0,0,410,1949
76,1,3,2,225,0,0,10,1,0,1949
16,6,3,1,492,50,0,0,1,0,1949
91,3,5,1,208,0,0,0,0,833,1949
91,3,2,1,225,0,0,0,0,0,1949
16,2,5,1,234,150,0,0,0,1125,1949
16,1,2,2,258,0,0,0,1,0,1949
89,3,4,1,208,0,0,0,1,218,1949
89,1,2,2,225,0,0,0,0,0,1949
71,1,1,2,492,0,0,0,0,394,1949
76,3,2,1,135,0,0,60,1,590,1949
17,1,1,1,492,0,0,0,1,0,1949
32,2,2,1,208,0,0,40,1,315,1949
32,1,4,2,225,0,0,10,1,0,1949
12,3,4,1,234,0,0,0,0,849,1949
12,1,1,2,258,0,0,0,0,0,1949
16,3,2,1,112,0,0,0,0,1017,1949
16,1,1,1,135,0,0,0,0,0,1949
16,1,1,1,135,0,0,0,0,0,1949
16,2,5,1,112,0,7000,30,1,1220,1949
16,1,2,1,135,0,0,0,0,0,1949
16,1,3,2,234,350,0,10,1,972,1949
16,1,3,2,258,350,0,0,0,0,1949
16,1,3,1,258,350,0,0,0,0,1949
16,5,3,1,258,0,0,0,0,0,1949
16,1,3,2,234,0,0,0,0,792,1949
16,1,1,1,258,0,0,0,0,0,1949
17,1,1,2,258,0,0,0,0,0,1949
16,1,1,2,135,0,0,0,1,0,1949
16,1,2,1,135,0,0,0,0,0,1949
10,1,4,2,234,0,0,30,1,0,1949
16,1,3,2,258,50,0,0,0,0,1949
13,2,4,1,234,0,0,0,1,901,1949
13,1,1,1,258,0,0,0,0,0,1949
