psu,weight,durable_price,durable,item_code1,item_code2,item_code3,item_code4,item_code5,item_code6,item_code_a1,item_code_a2,item_code_a3,payment_method,year,code_string,code_a_string,television,refrigerator,washing_machine,cook_stove,clothes_dryer,dishwasher,freezer,credit_use,psu2,city_cca
4552,64,78,78,&,0,0,0,0,0,2,5,0,3,1959,&00000,250,0,0,0,0,0,0,0,0.5,45,
6028,31,470,470,5,8,0,0,0,0,0,0,0,3,1959,580000,000,0,0,0,0,0,0,0,0.5,60,
6238,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,62,
2625,33,115,115,1,3,0,0,0,0,0,0,0,2,1959,130000,000,1,0,1,0,0,0,0,1,26,
7433,33,225,225,1,2,3,0,0,0,0,0,0,3,1959,123000,000,1,1,1,0,0,0,0,0.5,74,Wichita
4862,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,48,
4757,30,85,85,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,47,Seattle
6934,31,2000,2000,5,-,0,0,0,0,0,0,0,1,1959,5-0000,000,0,0,0,0,0,0,0,0,69,
1762,31,280,230,2,0,0,0,0,0,0,0,0,1,1959,200000,000,0,1,0,0,0,0,0,0,17,Long Beach
4809,34,188,188,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,48,
4546,33,300,300,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,45,
3631,32,0,0,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,36,Columbus
7059,31,175,175,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,70,
1724,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
3410,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,34,St. Paul
4427,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,44,
1709,31,385,385,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,17,Long Beach
1817,40,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,18,"Washington, D.C."
1820,40,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,18,"Washington, D.C."
1714,31,125,125,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,17,Long Beach
4717,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,47,Seattle
0125,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,01,
0330,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,03,
7432,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,74,Wichita
-451,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-4,Chicago
5202,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,52,
1728,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
4766,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,47,Seattle
4726,32,656,656,2,4,5,0,0,0,0,0,0,4,1959,245000,000,0,1,0,1,0,0,0,0.5,47,Seattle
4835,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,48,
0251,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,02,Newark
4432,33,300,225,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,44,
3460,32,50,50,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,34,St. Paul
3865,31,358,358,8,&,0,0,0,0,1,0,0,2,1959,8&0000,100,0,0,0,0,0,0,0,1,38,
4425,33,40,40,2,0,0,0,0,0,0,0,0,1,1959,200000,000,0,1,0,0,0,0,0,0,44,
0708,34,50,50,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,07,Long Beach
4545,33,346,346,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,45,
6947,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,69,
6834,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,68,
5237,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,52,
4540,64,575,550,3,5,0,0,0,0,0,0,0,3,1959,350000,000,0,0,1,0,0,0,0,0.5,45,
0130,34,180,180,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,01,
1712,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
1513,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,15,Chicago
5201,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,52,
5914,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,59,
5320,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,53,
3609,32,300,300,8,&,0,0,0,0,2,0,0,1,1959,8&0000,200,0,0,0,0,0,0,0,0,36,Columbus
7737,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,77,Phoenix
5101,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,51,
5104,34,1314,1314,1,2,4,5,0,0,0,0,0,3,1959,124500,000,1,1,0,1,0,0,0,0.5,51,
0129,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,01,
6955,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,69,
-221,34,2900,2900,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,-2,Newark
3656,33,359,359,2,&,0,0,0,0,5,0,0,3,1959,2&0000,500,0,1,0,0,0,0,0,0.5,36,Columbus
4412,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,44,
1741,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
6950,31,159,149,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,69,
9029,31,150,150,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,90,
1761,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
6807,31,143,143,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,68,
4415,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,44,
4415,37,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,44,
4415,37,250,250,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,44,
3610,32,269,269,1,&,0,0,0,0,1,0,0,1,1959,1&0000,100,1,0,0,0,0,0,0,0,36,Columbus
3623,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,36,Columbus
3454,32,400,400,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,34,St. Paul
5335,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,53,
1122,32,125,125,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,11,Newark
1716,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
1727,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
0786,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,07,Long Beach
3546,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,35,Indianapolis
3510,32,180,160,4,0,0,0,0,0,0,0,0,2,1959,400000,000,0,0,0,1,0,0,0,1,35,Indianapolis
4735,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,47,Seattle
3624,37,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,36,Columbus
4420,33,150,150,4,0,0,0,0,0,0,0,0,1,1959,400000,000,0,0,0,1,0,0,0,0,44,
0328,29,404,404,3,8,0,0,0,0,0,0,0,2,1959,380000,000,0,0,1,0,0,0,0,1,03,
0329,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,03,
7510,31,300,300,&,0,0,0,0,0,3,0,0,1,1959,&00000,300,0,0,0,0,0,0,1,0,75,
3607,32,925,925,5,6,0,0,0,0,0,0,0,3,1959,560000,000,0,0,0,0,1,0,0,0.5,36,Columbus
3633,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,36,Columbus
3428,33,198,198,2,0,0,0,0,0,0,0,0,2,1959,200000,000,0,1,0,0,0,0,0,1,34,St. Paul
5646,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,56,Columbus
6639,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,66,
6613,32,225,225,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,66,
0118,31,250,250,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,01,
4413,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,44,
0252,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,02,Newark
0791,30,725,725,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,07,Long Beach
1711,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
4424,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,44,
4419,33,807,807,1,4,5,0,0,0,0,0,0,2,1959,145000,000,1,0,0,1,0,0,0,1,44,
0253,29,298,298,&,0,0,0,0,0,1,0,0,1,1959,&00000,100,0,0,0,0,0,0,0,0,02,Newark
7507,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,75,
4428,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,44,
0331,29,395,345,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,03,
0332,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,03,
-457,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-4,Chicago
7805,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,78,
-432,31,75,75,5,&,0,0,0,0,5,0,0,1,1959,5&0000,500,0,0,0,0,0,0,0,0,-4,Chicago
7506,31,300,300,2,0,0,0,0,0,0,0,0,2,1959,200000,000,0,1,0,0,0,0,0,1,75,
1758,31,1100,1100,2,4,5,0,0,0,0,0,0,1,1959,245000,000,0,1,0,1,0,0,0,0,17,Long Beach
4707,32,362,362,2,0,0,0,0,0,0,0,0,1,1959,200000,000,0,1,0,0,0,0,0,0,47,Seattle
6002,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,60,
0242,34,645,645,5,0,0,0,0,0,0,0,0,3,1959,500000,000,0,0,0,0,0,0,0,0.5,02,Newark
4411,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,44,
6422,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,64,
1720,31,150,150,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,17,Long Beach
1903,40,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,19,"Washington, D.C."
0244,34,400,400,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,02,Newark
-455,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-4,Chicago
3860,31,350,335,2,0,0,0,0,0,0,0,0,1,1959,200000,000,0,1,0,0,0,0,0,0,38,
7755,30,2270,1870,2,5,0,0,0,0,0,0,0,1,1959,250000,000,0,1,0,0,0,0,0,0,77,Phoenix
6949,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,69,
-456,31,175,175,7,0,0,0,0,0,0,0,0,1,1959,700000,000,0,0,0,0,0,1,0,0,-4,Chicago
7747,30,374,325,&,0,0,0,0,0,1,0,0,2,1959,&00000,100,0,0,0,0,0,0,0,1,77,Phoenix
4423,33,0,0,3,5,0,0,0,0,0,0,0,2,1959,350000,000,0,0,1,0,0,0,0,1,44,
0243,34,249,249,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,02,Newark
0826,35,139,139,3,0,0,0,0,0,0,0,0,2,1959,300000,000,0,0,1,0,0,0,0,1,08,"Washington, D.C."
0826,28,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,08,"Washington, D.C."
-250,34,500,500,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,-2,Newark
6954,31,368,318,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,69,
4767,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,47,Seattle
5639,33,406,406,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,56,Columbus
5638,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,56,Columbus
1704,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
1706,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
7752,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,77,Phoenix
1143,32,410,410,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,11,Newark
0836,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,08,"Washington, D.C."
8841,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,88,
5645,33,160,160,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,56,Columbus
-447,31,700,700,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,-4,Chicago
1318,32,100,100,1,0,0,0,0,0,0,0,0,1,1959,100000,000,1,0,0,0,0,0,0,0,13,Newark
6224,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,62,
5143,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,51,
6814,31,500,500,8,&,0,0,0,0,2,0,0,1,1959,8&0000,200,0,0,0,0,0,0,0,0,68,
4131,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,41,
8806,29,179,119,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,88,
8840,29,312,312,7,8,0,0,0,0,0,0,0,1,1959,780000,000,0,0,0,0,0,1,0,0,88,
0136,31,15,15,5,0,0,0,0,0,0,0,0,-,1959,500000,000,0,0,0,0,0,0,0,0.5,01,
4705,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,47,Seattle
5641,33,319,319,&,0,0,0,0,0,3,0,0,1,1959,&00000,300,0,0,0,0,0,0,1,0,56,Columbus
5707,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,57,Denver
2417,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,24,
0909,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,09,"Washington, D.C."
2611,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,26,
2612,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,26,
6553,31,35,20,3,0,0,0,0,0,0,0,0,1,1959,300000,000,0,0,1,0,0,0,0,0,65,
7066,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
4716,32,124,124,5,0,0,0,0,0,0,0,0,3,1959,500000,000,0,0,0,0,0,0,0,0.5,47,Seattle
0915,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,09,"Washington, D.C."
1916,40,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,19,"Washington, D.C."
0116,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,01,
7807,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,78,
6032,31,48,48,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,60,
4728,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,47,Seattle
6030,31,700,601,1,2,0,0,0,0,0,0,0,2,1959,120000,000,1,1,0,0,0,0,0,1,60,
5109,34,565,475,2,3,0,0,0,0,0,0,0,2,1959,230000,000,0,1,1,0,0,0,0,1,51,
6029,31,0,0,3,4,0,0,0,0,0,0,0,3,1959,340000,000,0,0,1,1,0,0,0,0.5,60,
0247,29,40,40,&,0,0,0,0,0,2,0,0,1,1959,&00000,200,0,0,0,0,0,0,0,0,02,Newark
1221,32,135,135,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,12,Newark
1902,40,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,19,"Washington, D.C."
0921,29,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,09,"Washington, D.C."
5234,35,523,523,5,&,0,0,0,0,2,0,0,2,1959,5&0000,200,0,0,0,0,0,0,0,1,52,
9929,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,99,
1432,33,1312,1312,2,5,&,0,0,0,5,0,0,2,1959,25&000,500,0,1,0,0,0,0,0,1,14,Chicago
7528,32,175,125,2,0,0,0,0,0,0,0,0,1,1959,200000,000,0,1,0,0,0,0,0,0,75,
1541,33,650,650,2,&,0,0,0,0,5,0,0,2,1959,2&0000,500,0,1,0,0,0,0,0,1,15,Chicago
6234,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,62,
7767,30,80,64,&,0,0,0,0,0,2,0,0,1,1959,&00000,200,0,0,0,0,0,0,0,0,77,Phoenix
7767,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,77,Phoenix
7731,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,77,Phoenix
7732,30,900,900,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,77,Phoenix
-256,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-2,Newark
0837,35,0,50,2,0,0,0,0,0,0,0,0,2,1959,200000,000,0,1,0,0,0,0,0,1,08,"Washington, D.C."
1511,33,102,102,&,0,0,0,0,0,5,0,0,1,1959,&00000,500,0,0,0,0,0,0,0,0,15,Chicago
5022,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,50,
1429,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,14,Chicago
1538,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,15,Chicago
7806,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,78,
1428,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,14,Chicago
1430,33,2200,2200,1,3,5,&,0,0,5,0,0,1,1959,135&00,500,1,0,1,0,0,0,0,0,14,Chicago
1539,33,280,280,&,0,0,0,0,0,2,0,0,2,1959,&00000,200,0,0,0,0,0,0,0,1,15,Chicago
6235,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,62,
7098,31,3000,3000,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,70,
2215,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,22,Newark
-103,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-1,Newark
9045,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,90,
9045,35,388,388,5,&,0,0,0,0,1,0,0,2,1959,5&0000,100,0,0,0,0,0,0,0,1,90,
9045,35,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,90,
5610,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,56,Columbus
5610,35,1277,1197,1,2,3,4,5,&,5,0,0,3,1959,12345&,500,1,1,1,1,0,0,0,0.5,56,Columbus
1509,33,309,309,3,5,0,0,0,0,0,0,0,1,1959,350000,000,0,0,1,0,0,0,0,0,15,Chicago
4802,34,1230,999,2,4,5,0,0,0,0,0,0,3,1959,245000,000,0,1,0,1,0,0,0,0.5,48,
5830,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,58,
4834,34,1609,1609,2,3,4,5,0,0,0,0,0,1,1959,234500,000,0,1,1,1,0,0,0,0,48,
7058,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
0131,34,239,239,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,01,
7018,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
7097,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
&001,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,&0,
6855,31,1367,1367,2,4,5,&,0,0,5,6,0,1,1959,245&00,560,0,1,0,1,0,0,0,0,68,
6854,31,998,799,1,3,5,0,0,0,0,0,0,2,1959,135000,000,1,0,1,0,0,0,0,1,68,
6853,31,336,336,2,3,4,0,0,0,0,0,0,2,1959,234000,000,0,1,1,1,0,0,0,1,68,
2222,32,125,125,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,22,Newark
2208,32,300,300,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,22,Newark
-127,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-1,Newark
&002,31,491,491,1,&,0,0,0,0,2,0,0,1,1959,1&0000,200,1,0,0,0,0,0,0,0,&0,
4804,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,48,
2216,32,495,495,3,5,0,0,0,0,0,0,0,3,1959,350000,000,0,0,1,0,0,0,0,0.5,22,Newark
2213,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,22,Newark
1543,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,15,Chicago
1542,33,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,15,Chicago
4019,34,800,800,5,0,0,0,0,0,0,0,0,2,1959,500000,000,0,0,0,0,0,0,0,1,40,
-251,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-2,Newark
2202,32,290,240,1,0,0,0,0,0,0,0,0,2,1959,100000,000,1,0,0,0,0,0,0,1,22,Newark
2212,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,22,Newark
2203,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,22,Newark
7029,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
7016,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
7017,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
6104,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,61,
2204,32,349,349,&,0,0,0,0,0,2,0,0,2,1959,&00000,200,0,0,0,0,0,0,0,1,22,Newark
1747,36,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,17,Long Beach
0413,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,04,
6702,30,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,67,Central CA
7032,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
-260,34,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,-2,Newark
2201,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,22,Newark
7020,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
2218,32,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,22,Newark
7008,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,70,
8720,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,87,
8720,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,87,
8720,31,69,69,5,0,0,0,0,0,0,0,0,1,1959,500000,000,0,0,0,0,0,0,0,0,87,
7427,31,0,0,0,0,0,0,0,0,0,0,0,0,1959,000000,000,0,0,0,0,0,0,0,,74,Wichita
