weight,debt,durable,durable_debt,income,year,has_card,card_spend,card_bal,has_card_s,card_spend_s,card_bal_s
1,,375,375,11750,1977,1,1536,150,1,1200,150
1,,200,0,6750,1977,0,0,0,,,
1,,1950,0,16250,1977,0,0,0,,,
1,,0,0,6750,1977,1,60,0,,,
1,,375,0,,1977,1,0,0,1,,
1,,0,0,3500,1977,0,0,0,,,
1,,0,0,13750,1977,1,0,0,1,,
1,,400,200,23750,1977,1,0,0,1,,
1,,0,0,,1977,0,0,0,,,
1,,0,0,,1977,1,9564,0,1,4800,
1,,1872,500,,1977,0,0,0,,,
1,,250,0,2500,1977,0,0,0,,,
1,,100,0,3500,1977,0,0,0,,,
1,,350,0,11750,1977,1,264,14,1,,
1,,700,700,10500,1977,0,0,0,,,
1,,0,0,5500,1977,1,600,300,1,600,300
1,,0,0,,1977,1,7200,0,1,,
1,,360,0,18750,1977,1,360,100,1,,50
1,,0,0,,1977,0,0,0,,,
1,,0,0,11750,1977,1,600,1000,1,600,1000
1,,2600,0,27500,1977,1,480,0,1,480,
1,,0,0,5500,1977,0,0,0,,,
1,,0,0,,1977,1,0,0,1,,
1,,0,0,5500,1977,0,0,0,,,
1,,3700,2000,21250,1977,0,0,0,,,
1,,0,0,21250,1977,1,240,470,1,,400
1,,1160,0,27500,1977,1,1020,0,1,,
1,,0,0,4500,1977,0,0,0,,,
1,,0,0,6750,1977,0,0,0,,,
1,,350,0,,1977,1,1620,0,1,420,
1,,0,0,32500,1977,1,300,25,1,,
1,,0,0,37500,1977,0,0,0,,,
1,,0,0,27500,1977,1,2640,1900,1,960,500
1,,820,0,13750,1977,0,0,0,,,
1,,0,0,11750,1977,1,1200,40,1,1200,40
1,,0,0,13750,1977,1,2040,0,1,,
1,,76,0,,1977,0,0,0,,,
1,,1200,0,32500,1977,1,180,15,1,,
1,,600,600,13750,1977,1,600,0,,,
1,,0,0,18750,1977,1,1080,750,1,480,400
1,,1300,0,16250,1977,1,0,0,,,
1,,0,0,9500,1977,0,0,0,,,
1,,0,0,8250,1977,0,0,0,,,
1,,4000,0,62500,1977,1,6600,0,1,1200,
1,,0,0,23750,1977,1,132,130,1,132,130
1,,644,0,9500,1977,1,0,0,1,,
1,,0,0,32500,1977,1,696,0,1,696,
1,,0,0,,1977,1,0,0,,,
1,,5650,4200,27500,1977,1,600,50,,,
1,,0,0,1000,1977,0,0,0,,,
1,,0,0,11750,1977,1,120,0,,,
1,,26000,14000,62500,1977,1,1200,0,1,,
1,,240,240,,1977,1,2640,0,1,1920,
1,,0,0,,1977,1,0,0,1,,
1,,100,0,16250,1977,1,1200,500,1,,100
1,,1400,1400,21250,1977,1,0,150,1,,150
1,,0,0,16250,1977,1,2400,0,1,180,
1,,0,0,13750,1977,0,0,0,,,
1,,0,0,18750,1977,0,0,0,,,
1,,0,0,,1977,1,0,0,1,,
1,,0,0,,1977,1,4860,0,1,300,
1,,0,0,,1977,0,0,0,,,
1,,310,310,4500,1977,0,0,0,,,
1,,0,0,10500,1977,1,720,0,1,720,
1,,700,0,,1977,0,0,0,,,
1,,0,0,4500,1977,0,0,0,,,
1,,0,0,21250,1977,1,2100,275,1,300,100
1,,0,0,11750,1977,1,864,0,1,60,
1,,1344,589,18750,1977,0,0,0,,,
1,,0,0,62500,1977,1,204,100,1,,
1,,0,0,18750,1977,0,0,0,,,
1,,0,0,,1977,1,0,0,1,,
1,,0,0,18750,1977,0,0,0,,,
1,,450,0,32500,1977,1,4200,0,1,1800,
1,,0,0,13750,1977,1,960,550,1,960,350
1,,250,0,21250,1977,1,540,0,,,
1,,400,0,6750,1977,1,0,550,1,,350
1,,0,0,,1977,1,384,0,1,384,
1,,150,0,13750,1977,1,3600,0,1,1200,
1,,0,0,13750,1977,1,840,0,1,600,
1,,3290,1690,23750,1977,1,7200,550,1,6600,550
1,,0,0,,1977,0,0,0,,,
1,,0,0,,1977,1,1008,0,,,
1,,450,0,37500,1977,1,0,0,1,,
1,,150,0,18750,1977,1,2100,550,,,
1,,250,0,23750,1977,1,300,0,1,300,
1,,4775,4200,62500,1977,1,4500,300,1,2400,
1,,2400,0,21250,1977,1,7728,600,1,2400,200
1,,0,0,,1977,0,0,0,,,
1,,1100,0,8250,1977,1,0,100,1,,100
1,,0,0,9500,1977,0,0,0,,,
1,,1094,0,,1977,1,1044,0,1,900,
1,,0,0,27500,1977,1,0,0,1,,
1,,0,0,8250,1977,0,0,0,,,
1,,0,0,10500,1977,1,1068,0,,,
1,,0,0,10500,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,2420,1200,11750,1977,0,0,0,,,
1,,314,314,9500,1977,0,0,0,,,
1,,4200,3000,32500,1977,0,0,0,,,
1,,0,0,16250,1977,0,0,0,,,
1,,1800,1300,13750,1977,0,0,0,,,
1,,2000,2000,62500,1977,1,3804,964,1,804,450
1,,1500,1500,18750,1977,1,6000,600,1,1200,200
1,,0,0,10500,1977,1,120,0,1,120,
1,,307,0,1000,1977,0,0,0,,,
1,,0,0,6750,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,0,0,3500,1977,0,0,0,,,
1,,1320,0,,1977,1,12840,0,,,
1,,0,0,,1977,1,0,0,,,
1,,18000,0,62500,1977,1,17496,0,1,,
1,,0,0,9500,1977,1,300,10,1,300,10
1,,0,0,13750,1977,1,1140,0,1,360,
1,,0,0,13750,1977,0,0,0,,,
1,,0,0,32500,1977,1,8400,950,1,,450
1,,700,0,,1977,0,0,0,,,
1,,0,0,62500,1977,1,0,0,1,,
1,,100,0,37500,1977,1,6000,0,1,1200,
1,,0,0,62500,1977,1,60000,0,1,60000,
1,,0,0,27500,1977,1,0,0,1,,
1,,1150,0,32500,1977,1,1200,0,1,1200,
1,,400,0,13750,1977,0,0,0,,,
1,,0,0,16250,1977,0,0,0,,,
1,,0,0,37500,1977,1,6120,0,1,,
1,,0,0,11750,1977,0,0,0,,,
1,,800,0,,1977,1,0,0,,,
1,,0,0,4500,1977,1,3000,375,1,1200,200
1,,1398,1398,16250,1977,1,3348,500,1,2748,500
1,,500,0,23750,1977,1,720,525,1,600,500
1,,0,0,21250,1977,0,0,0,,,
1,,3750,3750,32500,1977,1,504,120,1,504,120
1,,269,269,16250,1977,1,240,0,1,,
1,,1390,500,32500,1977,1,2520,0,1,960,
1,,698.010313797867,195,18750,1977,1,660,111,1,240,111
1,,250,0,27500,1977,0,0,0,,,
1,,700,0,,1977,1,360,0,,,
1,,0,0,16250,1977,1,8400,1320,1,1200,500
1,,950,700,6750,1977,0,0,0,,,
1,,950,0,16250,1977,1,576,0,1,,
1,,0,0,23750,1977,1,2400,350,1,2400,350
1,,339,339,16250,1977,1,4080,1125,1,480,200
1,,500,500,21250,1977,1,1164,640,1,240,140
1,,299,299,10500,1977,1,0,0,1,,
1,,0,0,3500,1977,0,0,0,,,
1,,0,0,21250,1977,0,0,0,,,
1,,0,0,3500,1977,0,0,0,,,
1,,0,0,10500,1977,1,9600,0,1,,
1,,5050,3650,23750,1977,1,3000,0,1,1200,
1,,625,325,32500,1977,1,4980,515,1,2400,200
1,,0,0,62500,1977,1,1440,0,1,,
1,,600,0,62500,1977,1,78000,6300,,,
1,,0,0,8250,1977,0,0,0,,,
1,,740,0,27500,1977,1,3720,0,1,900,
1,,0,0,37500,1977,1,0,375,1,,
1,,80,0,3500,1977,0,0,0,,,
1,,85,0,8250,1977,0,0,0,,,
1,,300,0,,1977,1,1800,150,1,1800,150
1,,0,0,,1977,1,0,0,1,,
1,,1650,0,27500,1977,1,960,0,1,,
1,,300,0,9500,1977,1,13800,0,1,12000,
1,,0,0,,1977,1,0,0,,,
1,,6000,0,,1977,1,13800,1000,1,3600,300
1,,350,0,18750,1977,1,3888,0,1,1632,
1,,0,0,27500,1977,1,396,0,1,,
1,,179,0,10500,1977,1,480,0,1,480,
1,,126,0,37500,1977,1,288,0,1,,
1,,475,0,37500,1977,1,0,0,,,
1,,240,0,8250,1977,1,324,0,,,
1,,440,0,18750,1977,1,828,214,1,828,69
1,,875,0,23750,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,5900,0,9500,1977,1,1740,100,1,1020,100
1,,2070,1000,62500,1977,1,240,0,1,,
1,,930,0,37500,1977,1,3180,500,1,1200,200
1,,0,0,62500,1977,1,5880,0,1,,
1,,175,0,11750,1977,0,0,0,,,
1,,416,0,10500,1977,0,0,0,,,
1,,1500,0,62500,1977,1,2256,210,1,,
1,,545,0,18750,1977,1,18840,1300,1,18000,1300
1,,200,0,13750,1977,1,3000,250,1,180,50
1,,0,0,4500,1977,0,0,0,,,
1,,0,0,27500,1977,1,3240,775,1,600,500
1,,0,0,37500,1977,1,14580,820,1,9600,800
1,,750,0,23750,1977,1,6660,700,1,,200
1,,386,0,13750,1977,1,1260,0,1,480,
1,,2025,0,62500,1977,1,1620,135,,,
1,,0,0,27500,1977,1,420,35,,,
1,,0,0,8250,1977,0,0,0,,,
1,,0,0,2500,1977,0,0,0,,,
1,,660,0,21250,1977,1,3180,0,1,900,
1,,300,300,4500,1977,1,204,400,,,
1,,1050,1050,23750,1977,1,1560,0,1,1200,
1,,0,0,6750,1977,0,0,0,,,
1,,538,0,9500,1977,0,0,0,,,
1,,0,0,18750,1977,0,0,0,,,
1,,0,0,,1977,0,0,0,,,
1,,0,0,13750,1977,0,0,0,,,
1,,0,0,6750,1977,0,0,0,,,
1,,408,408,16250,1977,0,0,0,,,
1,,0,0,13750,1977,0,0,0,,,
