weight,psu2,hh_size,age_category,race,gender,ar_bor,mortgage_bor,installment_debt,better_off,auto,auto_bor,bank_auto_bor,durable,durable_bor,bank_durable_bor,item_name,refrigerator,washing_machine,radio,cook_stove,durable_price,payment_method,credit_use,income,year,loc_type,refrigerator_credit_use,radio_credit_use,freezer,television,television_credit_use,washing_machine_credit_use,dishwasher,clothes_dryer,credit_good,age_category2,cook_stove_credit_use,item_code1,item_code2,item_code3,item_code4,item_code5,item_code6,item_code_a1,item_code_a2,item_code_a3,code_string,code_a_string,psu,age,air_conditioner,sewing_machine,psu3,bw_television,color_television,bw_television_credit_use,bw_television_price,color_television_credit_use,color_television_price,refrigerator_price,washing_machine_price,cook_stove_price,clothes_dryer_credit_use,clothes_dryer_price,dishwasher_credit_use,dishwasher_price,air_conditioner_credit_use,air_conditioner_price,state
25,07,3,,2,1,,,,0,,,,,,,,0,1,0,0,225,,1,3333,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
28,01,1,,1,2,,,,0,,,,,,,,0,0,0,0,255,,0,4664,1958,,,,0,1,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA
25,07,3,,1,1,,,,1,,,,,,,,0,1,0,0,975,,1,9500,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
26,34,2,,1,1,,,,0,,,,,,,,1,0,0,1,526,,0,8700,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
15,14,5,,1,1,,,,0,,,,,,,,0,0,0,1,1000,,0,36000,1958,,,,0,1,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
26,90,3,,1,1,,,,0,,,,,,,,0,0,0,1,124,,0,1640,1958,,,,0,0,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
49,69,5,,1,1,,,,1,,,,,,,,1,0,0,0,195,,1,2500,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX
51,33,3,,1,1,,,,0,,,,,,,,1,0,0,1,510,,1,3400,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT
51,60,8,,2,2,,,,1,,,,,,,,1,0,0,0,298,,1,1946,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA
52,07,2,,1,1,,,,0,,,,,,,,0,0,0,0,80,,1,4300,1958,,,,0,1,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
15,14,6,,1,1,,,,0,,,,,,,,0,1,0,0,134,,0,5700,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
26,64,5,,1,1,,,,1,,,,,,,,0,1,0,0,520,,1,8800,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
27,12,4,,1,1,,,,1,,,,,,,,0,1,0,0,225,,0,5000,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
51,60,5,,1,2,,,,0,,,,,,,,0,0,0,1,375,,1,1714,1958,,,,0,0,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA
26,38,4,,1,1,,,,0,,,,,,,,0,1,0,0,915,,0,11110,1958,,,,0,0,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX
50,37,5,,1,1,,,,1,,,,,,,,0,1,0,0,894,,0.5,7000,1958,,,,0,1,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
25,07,2,,1,1,,,,0,,,,,,,,1,0,0,0,300,,0,7425,1958,,,,0,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
27,17,3,,1,1,,,,1,,,,,,,,1,0,0,1,956,,1,8980,1958,,,,0,0,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
25,04,5,,1,1,,,,0,,,,,,,,1,0,0,1,925,,0,-1100,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
27,26,2,,1,1,,,,1,,,,,,,,1,1,0,0,580,,0,3045,1958,,,,0,0,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
13,-2,4,,1,1,,,,1,,,,,,,,0,1,0,0,230,,0,15000,1958,,,,0,0,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NJ
26,90,2,,1,1,,,,0,,,,,,,,0,0,0,1,25,,0,1867,1958,,,,0,0,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
51,64,3,,1,1,,,,0,,,,,,,,0,0,0,0,240,,1,4457,1958,,,,0,1,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
26,31,6,,1,1,,,,1,,,,,,,,0,1,0,0,250,,1,7100,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
26,65,2,,1,1,,,,1,,,,,,,,0,0,1,0,189,,0,6260,1958,,,,0,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
51,52,1,,1,1,,,,1,,,,,,,,0,1,0,0,240,,0,4015,1958,,,,0,1,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
50,38,2,,2,1,,,,0,,,,,,,,0,0,0,0,675,,1,3380,1958,,,,0,1,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX
26,58,3,,1,1,,,,1,,,,,,,,0,1,0,0,200,,0,8100,1958,,,,0,0,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX
51,64,2,,1,1,,,,0,,,,,,,,0,1,0,0,280,,0,2200,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
26,76,4,,1,1,,,,0,,,,,,,,0,1,0,0,525,,1,4361,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI
14,37,3,,1,1,,,,1,,,,,,,,0,1,0,0,645,,0.5,5000,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
26,40,1,,1,1,,,,0,,,,,,,,0,0,1,0,80,,1,4730,1958,,,,0,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL
26,31,2,,1,1,,,,0,,,,,,,,0,0,1,0,400,,0,11320,1958,,,,0,0,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
51,65,4,,1,1,,,,1,,,,,,,,0,1,0,0,219,,0,5079,1958,,,,0,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
25,07,2,,1,1,,,,0,,,,,,,,0,0,0,0,225,,0,2852,1958,,,,0,1,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
26,54,1,,1,2,,,,0,,,,,,,,0,0,0,0,250,,0,5400,1958,,,,0,1,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
14,77,2,,1,1,,,,1,,,,,,,,0,0,0,1,79,,1,4153,1958,,,,0,0,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM
15,19,4,,2,1,,,,1,,,,,,,,0,0,0,0,427,,1,4600,1958,,,,0,1,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD
14,31,4,,1,1,,,,0,,,,,,,,1,0,0,0,510,,0.5,8912,1958,,,,0,0,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
26,38,2,,1,1,,,,1,,,,,,,,0,0,0,0,150,,1,12520,1958,,,,0,1,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX
27,26,1,,1,1,,,,0,,,,,,,,0,0,0,0,30,,0,3566,1958,,,,0,1,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
26,67,2,,1,1,,,,0,,,,,,,,1,0,0,0,560,,1,3060,1958,,,,0,0,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
25,-4,6,,1,1,,,,0,,,,,,,,0,0,1,0,260,,0,11300,1958,,,,0,0,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
50,78,5,,1,1,,,,0,,,,,,,,0,0,1,0,79,,0,2580,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KY
27,06,3,,1,1,,,,0,,,,,,,,0,0,0,0,265,,1,4350,1958,,,,0,1,,,0,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
26,67,3,,1,1,,,,1,,,,,,,,0,0,0,0,300,,1,3700,1958,,,,0,1,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
27,17,4,,1,1,,,,0,,,,,,,,1,0,0,1,395,,0,6035,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
50,37,2,,1,1,,,,1,,,,,,,,1,1,0,0,544,,1,3724,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
26,90,1,,1,1,,,,0,,,,,,,,0,0,0,1,500,,0,2950,1958,,,,0,0,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
26,67,3,,1,1,,,,1,,,,,,,,0,1,0,0,632,,1,6025,1958,,,,0,0,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
28,01,5,,1,1,,,,0,,,,,,,,0,0,1,0,205,,1,8400,1958,,,,0,0,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA
26,37,3,,1,1,,,,0,,,,,,,,1,0,0,1,458,,0.5,3600,1958,,,,0,1,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
50,80,7,,2,1,,,,0,,,,,,,,0,0,0,0,369,,1,3410,1958,,,,1,0,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
27,-7,7,,1,1,,,,0,,,,,,,,0,0,0,0,378,,0.5,6960,1958,,,,0,0,,,0,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
55,24,2,,2,2,,,,0,,,,,,,,0,0,0,0,289,,1,4020,1958,,,,0,1,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
49,78,2,,1,1,,,,0,,,,,,,,0,1,0,0,50,,1,972,1958,,,,0,0,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KY
50,50,5,,1,1,,,,0,,,,,,,,0,0,0,0,189,,1,3943,1958,,,,0,1,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KY
27,07,3,,1,1,,,,1,,,,,,,,1,0,0,0,350,,0,2500,1958,,,,0,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
26,87,4,,1,1,,,,0,,,,,,,,0,0,0,0,179,,1,5600,1958,,,,0,1,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID
50,40,6,,2,2,,,,0,,,,,,,,0,0,0,1,270,,1,1070,1958,,,,0,1,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL
51,57,5,,1,1,,,,0,,,,,,,,0,0,0,0,219,,1,4050,1958,,,,0,1,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO
26,54,2,,1,1,,,,1,,,,,,,,1,0,0,0,1202,,0.5,10600,1958,,,,0,1,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
50,59,7,,1,1,,,,0,,,,,,,,0,0,0,0,382,,1,-182,1958,,,,1,0,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
51,33,4,,2,1,,,,0,,,,,,,,0,1,1,0,450,,0.5,4500,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT
49,84,3,,1,1,,,,0,,,,,,,,0,0,0,1,65,,1,112,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE
52,04,3,,1,1,,,,1,,,,,,,,0,0,0,0,95,,0,10800,1958,,,,0,1,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
25,03,2,,1,1,,,,1,,,,,,,,0,0,0,1,650,,0,5580,1958,,,,0,1,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
26,87,2,,1,1,,,,0,,,,,,,,1,1,0,0,330,,0,5770,1958,,,,0,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID
13,06,6,,1,1,,,,1,,,,,,,,0,0,0,0,239,,1,8000,1958,,,,0,1,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO
26,74,7,,1,1,,,,1,,,,,,,,0,0,0,0,795,,1,4948,1958,,,,1,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KS
26,57,4,,1,1,,,,1,,,,,,,,0,1,0,0,590,,1,6800,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO
50,59,5,,2,1,,,,0,,,,,,,,1,1,0,0,600,,1,1050,1958,,,,0,0,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
15,19,4,,1,1,,,,1,,,,,,,,0,1,0,0,220,,0,10500,1958,,,,0,0,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD
13,02,5,,1,1,,,,0,,,,,,,,0,0,1,0,431,,0,9050,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
26,31,5,,1,1,,,,0,,,,,,,,0,0,0,1,579,,0.5,11650,1958,,,,0,0,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
52,04,4,,1,1,,,,1,,,,,,,,0,0,0,0,893,,0,7087,1958,,,,0,1,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
52,04,3,,1,1,,,,1,,,,,,,,0,0,0,0,500,,0.5,7325,1958,,,,0,0,,,0,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
52,04,3,,1,1,,,,1,,,,,,,,0,1,0,0,705,,0,4320,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
51,66,3,,1,1,,,,1,,,,,,,,0,1,0,0,225,,1,1551,1958,,,,0,1,,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA
27,17,5,,1,1,,,,0,,,,,,,,0,0,0,1,225,,0,5814,1958,,,,0,0,,,0,0,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
26,66,2,,1,1,,,,0,,,,,,,,1,0,0,0,750,,0.5,3600,1958,,,,0,0,,,0,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA
55,11,3,,2,1,,,,0,,,,,,,,0,0,0,0,250,,1,3302,1958,,,,0,1,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
26,38,4,,2,1,,,,0,,,,,,,,1,1,0,0,871,,1,2850,1958,,,,0,1,,,0,0,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX
50,37,3,,1,1,,,,1,,,,,,,,0,0,1,0,249,,1,6505,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
15,17,3,,1,1,,,,1,,,,,,,,0,0,0,0,188,,0,4900,1958,,,,0,1,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
26,49,1,,1,2,,,,0,,,,,,,,1,0,0,0,185,,0,720,1958,,,,0,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC
51,51,4,,1,1,,,,0,,,,,,,,0,1,0,0,600,,1,5544,1958,,,,0,0,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT
26,51,4,,2,1,,,,1,,,,,,,,0,0,0,1,100,,0,7500,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT
26,47,6,,1,1,,,,1,,,,,,,,0,1,0,0,150,,1,5067,1958,,,,0,0,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA
27,22,3,,1,1,,,,1,,,,,,,,0,0,0,0,139,,1,4256,1958,,,,0,1,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
25,02,4,,1,1,,,,1,,,,,,,,0,0,0,0,350,,0,6750,1958,,,,0,1,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
49,77,6,,1,1,,,,1,,,,,,,,0,0,0,1,352,,1,4200,1958,,,,0,0,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM
26,87,4,,1,1,,,,0,,,,,,,,0,1,0,0,576,,0.5,8451,1958,,,,0,1,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID
12,85,4,,1,1,,,,1,,,,,,,,1,1,0,0,645,,0,15020,1958,,,,0,0,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
25,03,4,,1,1,,,,0,,,,,,,,0,1,0,0,500,,1,7000,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
26,90,4,,1,1,,,,0,,,,,,,,0,1,0,0,310,,0.5,3280,1958,,,,0,0,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
26,52,4,,1,1,,,,1,,,,,,,,1,1,0,1,544,,0,4180,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
26,46,4,,1,1,,,,0,,,,,,,,0,0,1,0,300,,0,6500,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
25,-1,4,,1,1,,,,0,,,,,,,,0,1,0,0,443,,0.5,5190,1958,,,,0,1,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
55,13,2,,2,1,,,,1,,,,,,,,1,0,0,0,226,,1,4160,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
25,02,3,,1,1,,,,0,,,,,,,,0,1,0,0,240,,1,7000,1958,,,,0,0,,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
27,02,2,,1,1,,,,0,,,,,,,,0,0,0,1,190,,0,3000,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
50,59,2,,2,1,,,,0,,,,,,,,0,0,0,0,205,,1,377,1958,,,,0,1,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
25,-4,3,,1,1,,,,1,,,,,,,,1,0,0,1,1300,,0,3360,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
25,03,3,,1,1,,,,0,,,,,,,,0,0,0,0,199,,0,5400,1958,,,,0,0,,,0,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
55,13,2,,1,1,,,,0,,,,,,,,1,0,0,0,166,,0,2100,1958,,,,0,0,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
26,58,5,,1,1,,,,1,,,,,,,,1,0,0,0,950,,0,20750,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX
50,90,3,,1,1,,,,0,,,,,,,,1,0,0,0,499,,0.5,3700,1958,,,,0,1,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
26,85,2,,1,1,,,,0,,,,,,,,0,0,0,0,400,,0,3850,1958,,,,1,0,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
26,34,4,,1,1,,,,1,,,,,,,,1,0,0,0,649,,0,8240,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
26,31,3,,1,1,,,,1,,,,,,,,0,0,0,1,240,,1,8000,1958,,,,0,0,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
26,44,1,,1,2,,,,0,,,,,,,,1,1,0,0,568,,0.5,740,1958,,,,0,0,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
27,27,4,,1,1,,,,0,,,,,,,,0,1,1,0,789,,0,7435,1958,,,,0,0,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
26,45,6,,1,1,,,,0,,,,,,,,0,0,0,1,154,,1,6500,1958,,,,0,0,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA
14,36,3,,1,1,,,,1,,,,,,,,0,0,0,0,200,,0,59500,1958,,,,0,1,,,0,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
26,50,3,,1,1,,,,0,,,,,,,,0,0,0,0,1000,,0,6800,1958,,,,0,1,,,1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KY
25,07,4,,1,1,,,,0,,,,,,,,0,1,0,0,308,,0,8500,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
51,61,6,,1,1,,,,0,,,,,,,,0,0,0,1,106,,0.5,3380,1958,,,,0,1,,,0,0,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
26,46,5,,1,1,,,,0,,,,,,,,1,0,0,0,200,,1,6288,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
28,01,1,,1,2,,,,0,,,,,,,,0,0,0,0,260,,0,1840,1958,,,,0,1,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA
26,36,5,,1,1,,,,0,,,,,,,,0,0,0,0,90,,0,7000,1958,,,,0,1,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
25,-4,2,,1,1,,,,1,,,,,,,,1,1,0,0,1235,,0.5,7515,1958,,,,0,1,,,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
50,77,5,,1,1,,,,1,,,,,,,,0,1,0,0,150,,1,3900,1958,,,,0,0,,,0,0,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM
50,49,3,,1,1,,,,1,,,,,,,,0,0,0,0,248,,0.5,5034,1958,,,,0,1,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC
50,37,2,,1,1,,,,0,,,,,,,,0,1,0,0,229,,1,2155,1958,,,,0,0,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA
13,-4,4,,1,1,,,,1,,,,,,,,1,0,0,0,475,,0,9510,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL
27,22,1,,1,2,,,,0,,,,,,,,1,0,0,0,475,,0,1650,1958,,,,0,1,,,0,0,,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
26,61,8,,1,1,,,,1,,,,,,,,0,0,0,0,291,,1,7065,1958,,,,0,1,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
50,50,6,,1,1,,,,0,,,,,,,,0,0,0,0,300,,0,7312,1958,,,,0,1,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KY
26,88,5,,1,1,,,,0,,,,,,,,0,0,0,0,279,,1,4755,1958,,,,0,1,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
55,12,8,,2,1,,,,1,,,,,,,,0,0,0,0,200,,1,3600,1958,,,,0,1,,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
26,87,4,,1,1,,,,0,,,,,,,,0,0,0,0,649,,0.5,5037,1958,,,,0,1,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID
26,85,2,,1,1,,,,0,,,,,,,,1,1,0,1,1150,,0.5,2530,1958,,,,0,1,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN
26,90,7,,1,1,,,,1,,,,,,,,0,0,0,1,277,,0.5,2067,1958,,,,0,0,,,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
49,90,3,,-,1,,,,1,,,,,,,,0,0,0,0,239,,1,3162,1958,,,,0,1,,,0,0,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
55,14,1,,1,1,,,,1,,,,,,,,0,0,0,0,35,,0,3400,1958,,,,0,1,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
14,33,2,,1,1,,,,1,,,,,,,,0,0,0,0,800,,0,7590,1958,,,,0,1,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT
13,-1,6,,1,1,,,,1,,,,,,,,0,0,0,0,175,,0,9000,1958,,,,0,1,,,0,0,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
55,14,4,,2,1,,,,0,,,,,,,,0,0,0,0,120,,0,3700,1958,,,,0,1,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
51,56,3,,1,1,,,,1,,,,,,,,0,0,0,1,0,,0.5,5775,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OH
27,13,3,,1,1,,,,1,,,,,,,,1,0,0,1,1100,,1,4440,1958,,,,0,1,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY
28,-2,3,,&,1,,,,1,,,,,,,,1,0,0,0,760,,0.5,4799,1958,,,,0,1,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NJ
55,04,1,,1,2,,,,1,,,,,,,,0,0,1,0,70,,0,5458,1958,,,,0,0,,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI
50,90,6,,1,1,,,,1,,,,,,,,1,1,0,0,339,,1,3600,1958,,,,0,0,,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC
49,52,3,,1,1,,,,0,,,,,,,,0,0,0,1,259,,1,3520,1958,,,,0,0,,,0,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA
