weight,loc_code,hh_size,age_category,race,gender,ar_bor,mortgage_bor,installment_debt,better_off,auto,auto_bor,bank_auto_bor,durable,durable_bor,bank_durable_bor,item_name,income,year
457,68,2,3,1,1,0,0,0,0,0,0,0,0,0,0,,2000,1947
457,68,3,4,1,2,200,200,300,-1,500,0,250,180,0,90,Other,2400,1947
331,83,1,4,1,1,300,0,0,1,0,0,0,0,0,0,,3200,1947
239,83,4,2,1,1,0,0,0,1,0,0,0,0,0,0,,1700,1947
398,78,4,2,1,1,330,0,0,1,0,0,0,150,0,0,Furniture,1500,1947
398,82,5,3,1,2,0,0,0,0,0,0,0,0,0,0,,4000,1947
398,82,6,2,1,1,0,0,0,-1,0,0,0,190,0,0,Refrigerator,900,1947
398,82,1,5,1,1,0,0,0,1,0,0,0,0,0,0,,400,1947
398,82,6,3,1,1,0,0,0,0,0,0,0,0,0,0,,1200,1947
493,66,3,-,-,-,0,200,100,-1,0,0,0,290,130.5,0,Refrigerator,5100,1947
493,66,3,3,1,2,2500,0,2500,1,1300,0,0,0,0,0,,2800,1947
457,66,2,-,1,1,350,0,1500,-1,1300,1040,260,0,0,0,,2400,1947
457,66,5,3,1,1,800,0,750,-1,0,0,0,0,0,0,,5000,1947
457,66,3,2,1,2,0,0,0,0,0,0,0,30,0,0,Other,9200,1947
398,76,5,2,1,1,1700,0,0,1,0,0,0,0,0,0,,3430,1947
457,71,3,1,1,1,0,0,0,1,100,0,0,0,0,0,,1600,1947
239,81,2,1,1,1,500,0,0,1,2300,345,0,0,0,0,,4000,1947
493,81,1,3,1,2,0,0,0,-1,0,0,0,0,0,0,,400,1947
239,62,2,3,1,2,0,200,0,1,0,0,0,260,0,0,Refrigerator,2400,1947
239,62,4,2,1,1,0,500,0,-1,1200,0,0,0,0,0,,3000,1947
239,50,3,2,1,1,0,0,0,1,0,0,0,0,0,0,,3300,1947
239,50,4,3,1,1,2950,0,0,1,0,0,0,700,0,0,Furniture,5000,1947
239,50,3,3,1,1,0,0,0,-1,1500,0,0,0,0,0,,3500,1947
398,58,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,500,1947
457,84,2,4,1,1,0,0,0,0,0,0,0,420,0,0,Furniture,1300,1947
239,52,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,1700,1947
239,52,4,2,1,2,0,0,0,0,0,0,0,0,0,0,Furniture,3100,1947
239,52,2,3,1,2,0,0,0,1,0,0,0,0,0,0,,4100,1947
239,52,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,4300,1947
239,52,4,2,-,2,0,200,0,-1,0,0,0,0,0,0,,2800,1947
239,52,4,2,1,2,0,0,0,1,0,0,0,0,0,0,,3300,1947
239,52,5,-,1,2,0,0,0,1,1600,0,0,0,0,0,,7000,1947
239,52,2,-,1,2,0,0,0,0,0,0,0,300,0,0,Other,1500,1947
124,55,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,4500,1947
124,55,5,3,1,1,0,0,0,0,0,0,0,0,0,0,,4300,1947
239,55,4,3,1,1,0,0,300,0,0,0,0,0,0,0,,4000,1947
239,63,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,6000,1947
239,63,2,2,1,1,0,0,0,-1,0,0,0,4000,0,0,Refrigerator,2600,1947
457,63,4,3,1,1,0,0,0,0,0,0,0,0,0,0,,2400,1947
331,61,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,,800,1947
331,61,1,1,1,1,0,0,300,-1,600,480,0,0,0,0,,800,1947
239,61,2,3,2,2,300,0,300,-1,0,0,0,100,80,0,Refrigerator,3300,1947
239,61,1,2,1,2,0,0,0,0,0,0,0,0,0,0,,2000,1947
202,61,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,3100,1947
239,61,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,900,1947
239,61,2,4,1,2,0,0,0,1,0,0,0,0,0,0,,3900,1947
457,61,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,700,1947
239,61,6,3,1,2,0,200,0,0,0,0,0,0,0,0,,1500,1947
239,61,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,5000,1947
239,61,5,4,1,1,5000,0,2500,-1,0,0,0,0,0,0,,10000,1947
239,61,1,5,1,2,0,0,0,0,0,0,0,0,0,0,,300,1947
331,61,1,5,1,2,0,0,0,0,0,0,0,0,0,0,,400,1947
239,61,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,400,1947
202,61,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,700,1947
202,61,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,400,1947
239,13,3,4,1,1,0,0,0,-1,0,0,0,550,0,0,Refrigerator,5000,1947
124,13,4,3,1,1,0,0,0,0,0,0,0,100,0,0,Radio,3400,1947
124,13,3,4,1,1,0,600,0,1,0,0,0,0,0,0,,3400,1947
124,13,5,3,1,1,0,0,0,1,0,0,0,0,0,0,,4600,1947
143,16,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,1900,1947
239,68,2,3,1,2,0,0,0,1,0,0,0,0,0,0,,5200,1947
239,68,2,4,1,1,0,0,0,1,0,0,0,200,0,0,Refrigerator,3000,1947
239,67,1,5,1,2,0,0,0,-1,0,0,0,0,0,0,,1800,1947
239,67,3,4,1,2,0,0,0,1,0,0,0,0,0,0,,1100,1947
239,67,2,5,1,2,0,0,0,-1,0,0,0,0,0,0,,1800,1947
239,67,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,900,1947
239,67,6,4,1,2,0,0,0,0,0,0,0,280,0,0,Other,5500,1947
239,67,3,3,1,2,0,0,0,1,0,0,0,0,0,0,,3200,1947
239,67,6,3,1,2,0,0,0,-1,0,0,0,0,0,0,,1600,1947
239,67,2,5,1,2,0,0,0,-1,0,0,0,0,0,0,,1100,1947
457,80,3,3,1,2,0,0,0,-1,0,0,0,0,0,0,,2000,1947
605,80,3,5,1,1,0,0,0,0,0,0,0,0,0,0,,1000,1947
457,80,3,2,1,1,0,0,0,0,0,0,0,170,0,0,Refrigerator,2700,1947
239,80,5,2,1,1,0,0,0,-1,0,0,0,0,0,0,,3700,1947
239,71,6,3,1,2,0,0,0,1,0,0,0,0,0,0,,4100,1947
457,71,3,2,-,2,500,0,0,0,400,0,400,0,0,0,,2500,1947
457,71,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,950,1947
457,71,7,3,1,2,0,0,0,1,0,0,0,0,0,0,,2200,1947
457,71,2,5,1,2,0,0,0,1,0,0,0,0,0,0,,400,1947
398,65,2,4,1,2,0,0,0,1,0,0,0,0,0,0,,1200,1947
398,65,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,3430,1947
398,65,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,1400,1947
398,65,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,3430,1947
457,73,2,3,1,2,0,0,0,-1,0,0,0,0,0,0,,2300,1947
457,73,3,1,1,2,0,0,0,1,0,0,0,0,0,0,,2500,1947
457,73,2,3,2,1,0,0,0,-1,0,0,0,0,0,0,,2400,1947
457,73,1,3,2,2,0,0,0,0,0,0,0,0,0,0,,600,1947
457,73,4,3,1,1,0,0,0,0,0,0,0,0,0,0,,2900,1947
457,73,5,3,1,2,340,100,0,-1,0,0,0,0,0,0,,5400,1947
457,73,1,1,1,2,50,0,0,0,0,0,0,0,0,0,,800,1947
605,73,2,4,1,1,0,0,0,0,1500,0,0,0,0,0,,3600,1947
398,73,4,3,1,1,200,0,750,0,1300,1040,0,0,0,0,,3100,1947
239,68,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2100,1947
457,68,2,2,1,2,0,0,0,1,1000,0,0,470,0,0,Refrigerator,2200,1947
457,68,3,5,1,1,0,0,0,0,0,0,0,0,0,0,,200,1947
398,79,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,700,1947
239,17,1,5,1,2,0,0,0,0,0,0,0,0,0,0,,1500,1947
331,17,1,5,1,2,0,0,0,0,0,0,0,0,0,0,,1000,1947
493,17,5,4,1,1,0,0,0,-1,0,0,0,800,0,0,Furniture,9600,1947
493,17,2,3,1,2,0,0,0,-1,0,0,0,0,0,0,,2500,1947
239,17,5,4,1,1,0,0,0,1,0,0,0,800,0,0,Refrigerator,10000,1947
493,20,2,3,2,2,150,0,0,0,0,0,0,0,0,0,,2370,1947
143,17,5,-,1,1,0,0,0,-1,0,0,0,0,0,0,,3500,1947
214,17,1,-,1,2,0,0,0,0,0,0,0,0,0,0,,2400,1947
143,17,4,4,1,1,0,0,0,1,0,0,0,0,0,0,,4700,1947
143,17,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,1000,1947
124,17,2,3,1,1,0,0,0,0,0,0,0,0,0,0,,5600,1947
493,17,5,2,1,2,0,0,0,-1,0,0,0,0,0,0,,2900,1947
493,21,3,2,1,2,0,0,0,-1,0,0,0,550,0,0,Washing machine,3300,1947
239,19,2,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2800,1947
143,22,3,1,1,1,0,0,0,1,300,0,0,0,0,0,,3900,1947
493,22,2,3,2,1,0,0,0,-1,0,0,0,100,80,0,Furniture,4000,1947
493,22,3,2,2,1,0,0,300,-1,1700,1360,0,300,0,0,Furniture,4300,1947
143,34,3,4,1,1,0,0,0,1,1800,0,0,150,0,0,Furniture,11300,1947
493,34,4,4,1,1,0,0,0,0,0,0,0,30,0,0,Radio,9000,1947
493,34,4,3,1,1,0,0,0,-1,0,0,0,0,0,0,,4400,1947
493,34,2,1,1,1,0,0,0,-1,0,0,0,140,0,0,Radio,2500,1947
239,34,2,4,1,1,0,600,0,0,0,0,0,450,0,0,Furniture,2800,1947
493,34,4,3,1,1,0,0,0,-1,0,0,0,60,48,0,Furniture,1200,1947
493,34,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,4800,1947
493,34,3,3,1,1,0,0,0,-1,0,0,0,0,0,0,,980,1947
493,43,3,3,1,2,0,400,100,1,0,0,0,0,0,0,,3200,1947
493,34,3,4,1,2,0,0,0,0,1500,0,0,0,0,0,,6300,1947
239,43,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,3000,1947
239,43,7,4,1,1,140,0,100,0,0,0,0,0,0,0,,1600,1947
457,43,3,5,1,1,0,0,0,-1,0,0,0,0,0,0,,700,1947
457,43,1,5,1,1,0,0,0,0,0,0,0,0,0,0,,300,1947
457,43,2,4,1,1,70,0,100,0,0,0,0,0,0,0,,1200,1947
457,36,7,4,1,1,0,0,0,-1,0,0,0,0,0,0,,3980,1947
398,38,4,4,1,1,0,0,0,0,0,0,0,250,0,0,,1500,1947
457,45,2,5,1,1,0,0,0,-1,0,0,0,0,0,0,,700,1947
398,45,4,2,1,1,0,0,0,1,0,0,0,50,0,0,Washing machine,1500,1947
398,45,5,5,2,1,100,0,0,-1,300,0,0,0,0,0,,1200,1947
398,45,5,2,1,1,0,0,0,0,0,0,0,50,0,0,Radio,5000,1947
398,45,4,3,1,1,700,0,0,-1,0,0,0,30,0,0,Radio,1500,1947
239,39,3,2,1,2,0,0,0,1,0,0,0,0,0,0,,2500,1947
239,39,4,4,1,1,0,0,0,-1,0,0,0,0,0,0,,2800,1947
239,39,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,3000,1947
239,39,5,2,1,1,0,0,0,1,100,0,0,0,0,0,,2900,1947
239,39,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,1500,1947
239,39,2,2,1,1,0,0,0,1,0,0,0,0,0,0,,2600,1947
457,39,1,4,1,1,0,0,0,-1,0,0,0,0,0,0,,1400,1947
457,39,3,4,1,1,0,0,0,1,0,0,0,0,0,0,,2400,1947
457,42,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,0,1947
457,41,2,4,1,1,200,0,300,1,0,0,0,0,0,0,,4340,1947
239,41,4,3,1,1,2000,0,0,1,2100,0,0,0,0,0,,17000,1947
493,20,4,3,1,1,0,0,100,0,0,0,0,100,80,0,Other,3000,1947
493,20,3,3,1,1,0,800,0,-1,0,0,0,0,0,0,,5100,1947
493,20,4,2,1,1,0,0,0,1,1000,0,0,0,0,0,,6600,1947
493,20,7,3,1,2,0,0,0,-1,0,0,0,0,0,0,,3200,1947
493,20,2,5,1,1,0,0,0,-1,0,0,0,0,0,0,,300,1947
493,20,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,2400,1947
124,13,4,3,1,2,0,0,300,-1,1300,585,0,0,0,0,,3600,1947
143,13,2,4,1,1,,0,0,1,1300,0,0,2000,0,0,Furniture,18700,1947
239,55,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,3800,1947
124,55,4,4,1,2,0,0,300,0,0,0,0,0,0,0,,2700,1947
124,55,2,3,1,1,600,0,750,1,0,0,0,3000,0,0,Furniture,4400,1947
239,47,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,2900,1947
457,47,2,2,1,2,0,0,0,0,0,0,0,0,0,0,,2500,1947
457,47,5,2,1,1,0,0,100,-1,0,0,0,170,136,0,Furniture,2200,1947
239,55,3,2,1,1,300,800,750,0,0,0,0,500,400,0,Furniture,3900,1947
457,55,2,2,1,1,750,0,100,-1,0,0,0,400,0,0,Furniture,1100,1947
457,73,3,3,1,1,0,0,0,1,1200,0,0,0,0,0,,7700,1947
239,73,2,2,1,1,0,0,0,1,0,0,0,0,0,0,,3100,1947
239,73,2,-,1,2,0,0,0,1,0,0,0,0,0,0,,2000,1947
457,73,6,2,1,1,0,0,0,0,0,0,0,0,0,0,,1300,1947
457,73,8,3,1,1,0,0,0,-1,0,0,0,0,0,0,,900,1947
239,38,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,1200,1947
239,38,5,4,1,1,0,0,0,1,0,0,0,0,0,0,,3100,1947
239,38,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,3000,1947
239,38,2,3,1,1,0,0,0,0,0,0,0,0,0,0,,4500,1947
239,38,3,4,1,2,0,0,0,-1,0,0,0,0,0,0,,1300,1947
239,38,1,4,1,2,0,0,0,1,0,0,0,0,0,0,,300,1947
239,38,1,4,1,2,0,0,0,1,0,0,0,0,0,0,,1200,1947
457,38,3,4,2,1,0,0,0,-1,0,0,0,0,0,0,,1000,1947
457,38,4,2,1,1,0,0,0,0,0,0,0,0,0,0,,800,1947
457,38,4,2,2,1,0,0,0,0,0,0,0,30,0,0,Radio,1400,1947
457,38,1,2,2,2,0,0,0,0,0,0,0,0,0,0,,1000,1947
605,38,1,1,2,2,0,0,0,1,0,0,0,0,0,0,,0,1947
605,38,1,2,2,2,0,0,0,1,0,0,0,0,0,0,,400,1947
457,38,8,2,2,1,0,0,0,0,0,0,0,0,0,0,,1300,1947
457,38,1,4,2,2,0,0,0,-1,0,0,0,0,0,0,,300,1947
457,38,4,2,1,1,30,0,0,1,0,0,0,0,0,0,,400,1947
457,38,5,1,1,1,0,0,0,-1,0,0,0,0,0,0,,1200,1947
457,35,4,2,1,1,0,0,100,-1,0,0,0,90,72,0,Radio,1700,1947
457,35,3,5,1,1,0,0,0,0,0,0,0,0,0,0,,1300,1947
457,35,4,4,1,1,0,0,0,0,0,0,0,0,0,0,,1900,1947
457,35,2,2,1,1,4250,0,2500,1,1500,0,0,350,0,0,Furniture,2500,1947
457,35,6,3,1,1,90,0,0,-1,0,0,0,0,0,0,,1300,1947
239,35,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,1700,1947
239,35,3,4,1,1,0,0,0,1,0,0,0,190,0,0,Refrigerator,3800,1947
239,35,2,4,1,1,0,200,0,1,0,0,0,1600,0,0,Furniture,4800,1947
239,35,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,2400,1947
239,35,1,1,1,2,0,0,100,0,0,0,0,0,0,0,,2700,1947
143,34,4,3,1,2,0,0,0,1,0,0,0,0,0,0,,1200,1947
143,34,3,2,1,2,0,500,300,-1,0,0,0,1000,800,0,Furniture,2200,1947
143,34,5,4,1,1,0,500,100,-1,0,0,0,800,640,0,Furniture,4100,1947
143,34,3,2,1,2,0,0,0,-1,0,0,0,0,0,0,,20700,1947
239,34,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,3100,1947
239,34,3,2,1,1,0,0,0,-1,0,0,0,0,0,0,,3100,1947
239,34,4,4,1,1,0,0,100,1,1600,0,0,270,0,0,Refrigerator,6800,1947
239,34,2,2,1,2,0,0,0,-1,400,320,0,0,0,0,,2000,1947
239,34,2,5,1,2,0,0,0,0,0,0,0,0,0,0,,1300,1947
239,34,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,4500,1947
239,34,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,700,1947
493,34,4,4,1,1,0,150,100,-1,0,0,0,200,160,0,Furniture,1700,1947
493,34,6,4,1,2,100,0,100,0,0,0,0,60,0,0,Other,3900,1947
493,34,1,3,1,2,0,0,0,-1,0,0,0,0,0,0,,1900,1947
239,38,5,3,1,1,0,0,0,1,0,0,0,0,0,0,,5500,1947
124,15,3,3,1,1,0,0,0,-1,0,0,0,0,0,0,,5000,1947
239,15,2,2,1,2,0,0,100,0,1200,960,0,100,80,0,Other,4300,1947
239,15,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,3800,1947
493,12,2,3,1,1,0,1000,0,0,0,0,0,2000,0,0,Furniture,7500,1947
493,21,3,2,1,2,150,100,0,1,0,0,0,0,0,0,,2600,1947
239,17,4,3,1,1,0,0,0,0,0,0,0,0,0,0,,4400,1947
493,17,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,3000,1947
493,17,2,4,-,1,0,0,0,0,0,0,0,0,0,0,,3500,1947
239,17,4,2,1,1,0,0,0,0,0,0,0,0,0,0,,2600,1947
143,17,6,3,1,1,0,0,0,1,2700,0,0,0,0,0,,5000,1947
124,17,3,4,1,2,0,0,0,-1,0,0,0,0,0,0,,4000,1947
124,17,2,3,1,1,0,0,0,1,0,0,0,0,0,0,,1600,1947
124,17,6,3,1,1,0,0,0,0,0,0,0,0,0,0,,1000,1947
493,17,3,-,1,1,0,0,0,1,0,0,0,200,0,0,Refrigerator,4800,1947
493,17,3,2,1,1,0,0,0,-1,0,0,0,2000,300,0,Refrigerator,3400,1947
143,17,4,3,1,1,3000,1000,2500,-1,0,0,0,0,0,0,,6500,1947
143,17,3,4,1,1,0,0,0,1,0,0,0,0,0,0,,5000,1947
493,17,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,1600,1947
493,17,4,4,1,1,1500,0,1500,0,600,0,0,0,0,0,,3000,1947
493,17,1,4,1,2,0,0,0,1,0,0,0,0,0,0,,600,1947
493,17,6,2,1,2,0,600,0,-1,0,0,0,0,0,0,,2600,1947
493,34,3,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2900,1947
493,34,6,3,1,1,0,0,0,0,0,0,0,0,0,0,,2600,1947
493,34,5,3,1,1,0,0,0,-1,0,0,0,70,0,0,Other,3100,1947
493,34,4,3,1,1,0,0,0,1,0,0,0,120,0,0,Furniture,4000,1947
239,39,2,2,1,1,2500,0,1500,1,300,0,0,0,0,0,,1980,1947
239,39,5,3,1,1,0,0,0,-1,0,0,0,110,0,0,Radio,3300,1947
239,36,3,4,1,2,0,0,0,-1,0,0,0,0,0,0,,4000,1947
239,36,2,2,-,1,0,0,0,0,0,0,0,0,0,0,Furniture,3000,1947
239,36,4,3,1,2,0,0,0,-1,0,0,0,0,0,0,,4700,1947
239,36,1,3,1,1,0,100,0,0,0,0,0,450,0,0,Refrigerator,2700,1947
457,36,4,2,1,2,0,0,0,0,0,0,0,0,0,0,,5400,1947
457,36,4,4,1,2,0,0,0,0,0,0,0,0,0,0,,2000,1947
457,41,2,4,1,1,0,0,0,0,0,0,0,300,0,0,Other,3200,1947
457,41,5,2,1,2,0,0,0,-1,0,0,0,0,0,0,,1400,1947
457,41,3,4,1,1,0,0,0,1,0,0,0,0,0,0,,2200,1947
457,41,2,5,1,1,0,0,0,0,0,0,0,0,0,0,,700,1947
239,43,1,5,1,2,0,0,0,-1,0,0,0,0,0,0,,300,1947
239,43,1,5,1,2,0,0,0,-1,0,0,0,0,0,0,,0,1947
239,43,1,4,1,2,0,0,0,0,0,0,0,100,45,0,Furniture,1500,1947
457,43,6,2,2,1,250,0,0,1,0,0,0,0,0,0,,3000,1947
457,43,2,4,1,2,0,0,0,0,0,0,0,0,0,0,,500,1947
239,81,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,13200,1947
457,81,2,5,1,1,0,0,0,-1,0,0,0,0,0,0,,5900,1947
239,81,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,10600,1947
239,81,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,2500,1947
493,81,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,3900,1947
493,81,2,3,1,1,0,0,0,0,0,0,0,0,0,0,,3000,1947
493,81,2,5,1,2,0,0,0,1,0,0,0,300,0,0,Furniture,2900,1947
493,81,2,4,1,1,0,0,0,-1,0,0,0,0,0,0,,3300,1947
493,81,4,4,1,2,0,0,300,0,0,0,0,0,0,0,,3200,1947
493,81,2,3,1,1,0,0,0,0,0,0,0,0,0,0,,4100,1947
239,81,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,1300,1947
457,65,2,3,3,1,50,0,100,-1,0,0,0,0,0,0,,300,1947
239,65,2,2,1,1,0,0,0,1,0,0,0,300,0,0,Furniture,3000,1947
239,65,2,2,1,1,600,0,300,0,1200,0,0,0,0,0,,2000,1947
457,65,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,600,1947
398,65,4,4,3,2,0,0,0,-1,0,0,0,0,0,0,,300,1947
398,65,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,2100,1947
398,65,2,1,1,1,0,0,0,-1,0,0,0,210,0,0,Other,300,1947
398,65,3,4,1,2,0,0,0,0,0,0,0,0,0,0,,500,1947
398,65,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,800,1947
398,65,2,3,1,2,0,0,0,1,0,0,0,0,0,0,,1200,1947
398,65,4,3,1,2,150,0,0,1,0,0,0,0,0,0,,2100,1947
124,66,1,3,1,2,0,0,0,1,0,0,0,0,0,0,,3500,1947
124,66,2,4,1,1,300,0,100,-1,0,0,0,0,0,0,,2400,1947
124,66,2,4,1,1,0,0,0,1,0,0,0,0,0,0,,8000,1947
124,66,2,4,1,2,0,300,0,-1,0,0,0,0,0,0,,5100,1947
493,66,4,-,1,1,600,0,1500,1,1000,800,0,0,0,0,,2600,1947
239,66,5,3,1,1,0,0,0,1,0,0,0,0,0,0,,4700,1947
493,66,1,4,1,2,0,0,0,0,0,0,0,0,0,0,,1900,1947
239,66,4,4,1,2,0,0,0,-1,0,0,0,0,0,0,,5200,1947
124,73,5,3,1,1,0,0,0,-1,0,0,0,0,0,0,,3900,1947
124,73,2,3,1,1,0,0,0,1,0,0,0,0,0,0,,2600,1947
124,73,6,3,1,1,0,0,0,1,1400,0,0,0,0,0,,9400,1947
457,73,8,4,1,1,0,0,0,1,0,0,0,200,0,0,Other,2500,1947
239,73,3,4,1,2,0,0,0,-1,0,0,0,0,0,0,,2100,1947
457,73,5,2,1,1,0,0,0,-1,0,0,0,50,22.5,0,Furniture,900,1947
457,73,4,3,1,1,200,0,0,1,300,0,0,0,0,0,,3200,1947
457,73,2,-,1,2,0,0,750,1,1400,1120,0,0,0,0,,4300,1947
457,73,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1000,1947
398,76,2,2,1,1,0,0,0,0,300,0,0,400,0,0,Furniture,1300,1947
398,76,5,2,1,2,0,0,0,0,1200,0,0,0,0,0,,2400,1947
398,76,4,3,1,1,0,0,0,0,0,0,0,60,0,0,Furniture,6200,1947
239,68,2,4,1,1,0,100,0,0,0,0,0,0,0,0,,2400,1947
239,68,4,2,1,2,0,0,0,0,0,0,0,0,0,0,,5000,1947
457,68,4,3,1,1,0,0,300,-1,900,720,0,0,0,0,,4000,1947
457,68,8,3,1,1,0,0,0,-1,0,0,0,0,0,0,,2600,1947
457,68,2,4,1,1,0,0,0,0,0,0,0,140,0,0,Other,2500,1947
457,68,3,4,1,2,0,0,0,0,0,0,0,0,0,0,,3000,1947
457,68,2,2,1,1,0,0,0,1,0,0,0,600,0,0,Furniture,4400,1947
239,78,2,2,1,1,0,0,0,-1,0,0,0,0,0,0,,2100,1947
239,78,2,4,2,1,0,0,0,-1,0,0,0,0,0,0,,2300,1947
239,78,1,4,2,2,0,0,0,1,0,0,0,0,0,0,,1700,1947
457,78,2,4,2,1,0,0,0,-1,0,0,0,0,0,0,,1800,1947
457,78,3,2,1,1,0,0,0,-1,0,0,0,0,0,0,,2500,1947
457,78,2,2,1,1,0,0,0,1,0,0,0,0,0,0,,1900,1947
457,78,1,4,1,2,0,0,0,-1,0,0,0,0,0,0,,700,1947
239,78,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,3800,1947
457,78,3,1,1,1,270,0,0,0,700,0,0,0,0,0,,3800,1947
239,62,2,4,1,1,0,0,0,0,0,0,0,0,0,0,,10100,1947
239,62,2,5,1,1,0,0,0,0,0,0,0,400,0,0,Furniture,1200,1947
239,62,7,2,1,2,0,0,0,1,700,0,0,290,0,0,Other,3500,1947
239,62,2,4,1,2,0,0,0,1,0,0,0,150,0,0,Furniture,2300,1947
239,62,2,2,1,1,0,0,0,1,800,0,0,1500,0,0,Furniture,4000,1947
202,62,6,2,1,2,0,0,0,-1,100,0,0,0,0,0,,2200,1947
202,62,3,1,1,1,450,200,300,-1,0,0,0,500,0,0,Furniture,1500,1947
239,62,4,3,1,1,0,0,0,-1,0,0,0,0,0,0,,2800,1947
457,62,5,4,1,1,0,0,0,0,0,0,0,30,0,0,Radio,2300,1947
239,49,2,-,1,1,500,0,0,0,0,0,0,0,0,0,,3100,1947
239,49,6,3,1,1,0,0,0,-1,0,0,0,110,0,0,Furniture,2200,1947
493,49,3,4,1,1,0,0,0,1,0,0,0,270,216,0,Furniture,2400,1947
239,57,3,3,1,1,0,0,0,1,0,0,0,0,0,0,,3500,1947
239,57,3,2,1,1,0,900,300,-1,0,0,0,0,0,0,Washing machine,3300,1947
239,57,5,3,1,1,0,0,0,1,0,0,0,0,0,0,,3200,1947
493,57,2,5,1,1,0,0,0,1,0,0,0,150,0,0,Furniture,1200,1947
124,55,3,4,1,1,0,0,0,1,0,0,0,0,0,0,,3900,1947
124,55,2,4,1,2,0,0,300,1,300,135,0,0,0,0,,2200,1947
239,63,2,5,1,1,0,0,0,1,0,0,0,0,0,0,,9000,1947
239,63,2,2,1,1,2500,700,2500,-1,1600,0,0,0,0,0,,3400,1947
457,63,4,3,1,1,0,0,300,1,1200,540,0,0,0,0,,3800,1947
457,63,2,5,1,1,0,0,0,1,0,0,0,0,0,0,,4500,1947
457,63,5,2,1,1,2500,600,750,1,0,0,0,200,0,0,Refrigerator,4500,1947
457,63,2,1,1,1,200,0,0,1,500,0,500,100,0,100,Washing machine,2200,1947
493,11,6,3,1,1,300,0,300,-1,0,0,0,20,0,0,Washing machine,3500,1947
239,39,3,3,1,1,4500,0,2500,1,0,0,0,400,0,0,Furniture,4400,1947
331,52,1,2,1,2,0,0,0,1,0,0,0,0,0,0,,400,1947
493,12,3,-,1,2,0,0,0,0,0,0,0,0,0,0,,1700,1947
493,12,4,2,1,1,0,0,0,1,0,0,0,0,0,0,,2990,1947
124,13,4,3,1,1,0,0,0,1,0,0,0,0,0,0,,4900,1947
124,13,5,4,1,1,0,0,0,1,0,0,0,0,0,0,,9000,1947
124,13,5,3,1,1,0,0,1500,1,2900,1305,0,400,0,0,Radio,13000,1947
124,13,3,4,1,1,0,0,0,-1,0,0,0,0,0,0,,15900,1947
124,13,5,4,1,1,0,0,0,1,0,0,0,0,0,0,,4100,1947
493,13,2,2,1,1,0,0,0,-1,0,0,0,0,0,0,,4000,1947
