gvkey,treatment_discrete,treatment_z,ismatched,state,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,atq,ltq,ncoq,recdq,rectq,rectrq,revtq,wcapq,xintq,cik,costat,county,sic,rec_to_assets,rec_to_rev,rev_78,ni_78,year,sic2,net_income,ni_norm,nim,wcap,cl,profits_norm,revenue_norm,post,treated_post,profits_w,revenue_w,nim_w
2090,0,-0.095440269303785,1,AZ,19790630,1979,2,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1979Q2,1979Q2,51.587,27.173,,,1.584,,72.013,11.044,0.3,,I,"",5411,0.0307054102777832,0.0219960284948551,65.022,0.64575,1979.25,54,,,,0.153361198672462,1979.252090,,1.1075174556304,1,0,-1,1.1075174556304,0
2090,0,-0.095440269303785,1,AZ,19790930,1979,3,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1979Q3,1979Q3,54.049,29.057,,,1.447,,96.642,11.783,0.364,,I,"",5411,0.0267720031822975,0.0149727861592268,65.022,0.64575,1979.5,54,,,,0.121924215144554,1979.52090,,1.48629694564917,1,0,-1,1.48629694564917,0
2090,0,-0.095440269303785,1,AZ,19791231,1979,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1979Q4,1979Q4,56.793,31.48,,,1.631,,80.302,11.835,0.253,,I,"",5411,0.0287183279629532,0.0203108266294737,65.022,0.64575,1979.75,54,,,,0.147381136210804,1979.752090,,1.23499738550029,1,0,-1,1.23499738550029,0
2090,0,-0.095440269303785,1,AZ,19800331,1980,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1980Q1,1980Q1,57.054,31.404,,,1.314,,85.348,11.963,0.287,,I,"",5411,0.0230308129140814,0.015395791348362,65.022,0.64575,1980,54,0.6375,0.987224157955865,0.00746941931855462,0.140167314992736,19802090,0.987224157955865,1.31260188859155,1,0,0.987224157955865,1.31260188859155,0.00746941931855462
2090,0,-0.095440269303785,1,AZ,19800630,1980,2,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1980Q2,1980Q2,57.114,31.163,,,1.538,,83.314,12.292,0.287,,I,"",5411,0.026928598942466,0.0184602827856063,65.022,0.64575,1980.25,54,,,,0.147538228869098,1980.252090,,1.28132016855833,1,0,-1,1.28132016855833,0
2090,0,-0.095440269303785,1,AZ,19800930,1980,3,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1980Q3,1980Q3,54.61,28.362,,,1.111,,106.02,11.294,0.379,,I,"",5411,0.0203442592931698,0.0104791548764384,65.022,0.64575,1980.5,54,,,,0.106527070364082,1980.52090,,1.63052505305896,1,0,-1,1.63052505305896,0
2090,0,-0.095440269303785,1,AZ,19801231,1980,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1980Q4,1980Q4,59.684,33.256,,,1.364,,93.839,10.789,0.375,,I,"",5411,0.022853696132967,0.0145355342661367,65.022,0.64575,1980.75,54,,,,0.11497351847313,1980.752090,,1.4431884592907,1,0,-1,1.4431884592907,0
2090,0,-0.095440269303785,1,AZ,19810331,1981,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1981Q1,1981Q1,58.448,31.593,,,1.576,,91.964,10.971,0.325,,I,"",5411,0.0269641390637832,0.0171371406202427,65.022,0.64575,1981,54,0.623,0.964769647696477,0.00677438997868731,0.119296681310078,19812090,0.964769647696477,1.41435206545477,1,0,0.964769647696477,1.41435206545477,0.00677438997868731
2090,0,-0.095440269303785,1,AZ,19810630,1981,2,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1981Q2,1981Q2,56.404,29.324,,,1.211,,88.199,11.302,0.324,,I,"",5411,0.0214701085029431,0.0137303144026576,65.022,0.64575,1981.25,54,,,,0.128142042426785,1981.252090,,1.35644858663222,1,0,-1,1.35644858663222,0
2090,0,-0.095440269303785,1,AZ,19810930,1981,3,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1981Q3,1981Q3,59.798,32.405,,,1.341,,112.959,10.97,0.431,,I,"",5411,0.0224254991805746,0.0118715640188033,65.022,0.64575,1981.5,54,,,,0.097114882390956,1981.52090,,1.73724277936698,1,0,-1,1.73724277936698,0
2090,0,-0.095440269303785,1,AZ,19811231,1981,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1981Q4,1981Q4,63.006,34.947,,,1.604,,90.916,11.254,0.365,,I,"",5411,0.025457892899089,0.017642659157904,65.022,0.64575,1981.75,54,,,,0.12378459237098,1981.752090,,1.39823444372674,1,0,-1,1.39823444372674,0
2090,0,-0.095440269303785,1,AZ,19820331,1982,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1982Q1,1982Q1,59.217,30.761,,,1.652,,91.733,10.503,0.295,,I,"",5411,0.0278973943293311,0.0180087863691365,65.022,0.64575,1982,54,0.37025,0.573364305071622,0.00403617018957191,0.11449532883477,19822090,0.573364305071622,1.41079942173418,1,0,0.573364305071622,1.41079942173418,0.00403617018957191
2090,0,-0.095440269303785,1,AZ,19820630,1982,2,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1982Q2,1982Q2,60.57,31.928,,,1.573,,89.65,10.215,0.318,,I,"",5411,0.0259699521215123,0.0175460122699386,65.022,0.64575,1982.25,54,,,,0.113943112102621,1982.252090,,1.37876411060872,1,0,-1,1.37876411060872,0
2090,0,-0.095440269303785,1,AZ,19820930,1982,3,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1982Q3,1982Q3,61.883,33.264,,,1.257,,113.182,9.937,0.491,,I,"",5411,0.0203125252492607,0.0111060062554116,65.022,0.64575,1982.5,54,,,,0.0877966461098054,1982.52090,,1.7406723878072,1,0,-1,1.7406723878072,0
2090,0,-0.095440269303785,1,AZ,19821231,1982,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1982Q4,1982Q4,64.577,35.709,,,2.02,,89.236,11.523,0.321,,I,"",5411,0.031280486860647,0.0226366040611412,65.022,0.64575,1982.75,54,,,,0.129129499305213,1982.752090,,1.37239703484974,1,0,-1,1.37239703484974,0
2090,0,-0.095440269303785,1,AZ,19830331,1983,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1983Q1,1983Q1,63.989,34.578,,,1.66,,90.345,12.205,0.38,,I,"",5411,0.0259419587741643,0.0183740107366207,65.022,0.64575,1983,54,0.86175,1.33449477351916,0.00953843599535115,0.135093253638829,19832090,1.33449477351916,1.38945280059057,1,0,1.33449477351916,1.38945280059057,0.00953843599535115
2090,0,-0.095440269303785,1,AZ,19830630,1983,2,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1983Q2,1983Q2,61.519,31.44,,,1.404,,85.658,13.046,0.34,,I,"",5411,0.0228222175262927,0.0163907632678792,65.022,0.64575,1983.25,54,,,,0.152303345863784,1983.252090,,1.31736950570576,1,0,-1,1.31736950570576,0
2090,0,-0.095440269303785,1,AZ,19830930,1983,3,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1983Q3,1983Q3,63.842,33.062,,,1.375,,110.42,12.693,0.347,,I,"",5411,0.0215375458162338,0.0124524542655316,65.022,0.64575,1983.5,54,,,,0.114952001449013,1983.52090,,1.69819445726062,1,0,-1,1.69819445726062,0
2090,0,-0.095440269303785,1,AZ,19831231,1983,4,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1983Q4,1983Q4,67.951,36.308,,,1.677,,91.665,13.551,0.276,,I,"",5411,0.0246795484981825,0.0182948780886925,65.022,0.64575,1983.75,54,,,,0.147831778759614,1983.752090,,1.40975362185107,1,0,-1,1.40975362185107,0
2090,0,-0.095440269303785,1,AZ,19840331,1984,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1984Q1,1984Q1,65.677,33.218,,,1.565,,91.174,14.578,0.242,,I,"",5411,0.0238287376098177,0.0171649812446531,65.022,0.64575,1984,54,0.984,1.52380952380952,0.0107925505078202,0.159892074494922,19842090,1.52380952380952,1.40220233151856,1,0,1.52380952380952,1.40220233151856,0.0107925505078202
2151,0.388457266503885,-0.432182358980288,1,NJ,19720131,1971,4,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1971Q4,1971Q4,14.193,7.313,,,0.187,,12.131,3.051,0.043,11170,I,Hudson,5651,0.0131755090537589,0.0154150523452312,16.87425,0.1105,1971.75,56,,,,0.251504410188773,1971.752151,,0.718906025452983,0,0,-1,0.718906025452983,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19730131,1972,4,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1972Q4,1972Q4,16.424,9.312,,,0.385,,13.361,4.709,0.133,11170,I,Hudson,5651,0.0234413054067219,0.0288152084424819,16.87425,0.1105,1972.75,56,,,,0.352443679365317,1972.752151,,0.791798153992029,0,0,-1,0.791798153992029,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19740131,1973,4,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1973Q4,1973Q4,18.815,11.111,,,0.54,,15.95,4.847,0.112,11170,I,Hudson,5651,0.0287005049162902,0.0338557993730408,16.87425,0.1105,1973.75,56,,,,0.303887147335423,1973.752151,,0.945227195282753,0,0,-1,0.945227195282753,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19750131,1974,4,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1974Q4,1974Q4,16.134,8.387,,,0.454,,14.256,4.86,0.103,11170,I,Hudson,5651,0.0281393330854097,0.0318462401795735,16.87425,0.1105,1974.75,56,,,,0.340909090909091,1974.752151,,0.844837548335482,0,0,-1,0.844837548335482,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19750430,1975,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1975Q1,1975Q1,16.856,9.204,,,0.556,,8.652,4.751,0.076,11170,I,Hudson,5651,0.0329852871381111,0.0642625982431808,16.87425,0.1105,1975,56,0.09175,0.830316742081448,0.0106044845122515,0.549121590383726,19752151,0.830316742081448,0.512733899284413,0,0,0.830316742081448,0.512733899284413,0.0106044845122515
2151,0.388457266503885,-0.432182358980288,1,NJ,19750731,1975,2,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1975Q2,1975Q2,16.861,9.224,,,0.633,,11.475,4.744,0.066,11170,I,Hudson,5651,0.0375422572801139,0.0551633986928105,16.87425,0.1105,1975.25,56,,,,0.413420479302832,1975.252151,,0.680030223565492,0,0,-1,0.680030223565492,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19751031,1975,3,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1975Q3,1975Q3,17.759,10.073,,,0.592,,12.037,4.991,0.062,11170,I,Hudson,5651,0.0333352103158962,0.0491816897898147,16.87425,0.1105,1975.5,56,,,,0.414638198886766,1975.52151,,0.713335407499593,0,0,-1,0.713335407499593,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19760131,1975,4,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1975Q4,1975Q4,15.178,7.118,,,0.267,,15.689,5.48,0.063,11170,I,Hudson,5651,0.0175912504941362,0.0170182930715788,16.87425,0.1105,1975.75,56,,,,0.349289310982217,1975.752151,,0.929759841178127,0,0,-1,0.929759841178127,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19760430,1976,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1976Q1,1976Q1,16.822,8.771,,,0.325,,10.766,5.266,0.043,11170,I,Hudson,5651,0.0193199381761978,0.0301876277168865,16.87425,0.1105,1976,56,0.138,1.24886877828054,0.0128181311536318,0.489132454021921,19762151,1.24886877828054,0.638013541342578,0,0,1.24886877828054,0.638013541342578,0.0128181311536318
2151,0.388457266503885,-0.432182358980288,1,NJ,19760731,1976,2,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1976Q2,1976Q2,18.187,10.175,,,0.534,,12.515,5.197,0.049,11170,I,Hudson,5651,0.0293616319348986,0.0426687974430683,16.87425,0.1105,1976.25,56,,,,0.415261685976828,1976.252151,,0.741662592411515,0,0,-1,0.741662592411515,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19761031,1976,3,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1976Q3,1976Q3,20.341,12.205,,,0.693,,13.768,5.333,0.07,11170,I,Hudson,5651,0.0340691214787867,0.0503341080766996,16.87425,0.1105,1976.5,56,,,,0.387347472399768,1976.52151,,0.815917744492348,0,0,-1,0.815917744492348,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19770131,1976,4,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1976Q4,1976Q4,16.549,7.885,,,0.461,,17.066,5.918,0.057,11170,I,Hudson,5651,0.0278566680766209,0.0270127739364819,16.87425,0.1105,1976.75,56,,,,0.346771358256182,1976.752151,,1.01136346800599,0,0,-1,1.01136346800599,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19770430,1977,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1977Q1,1977Q1,18.528,10.019,,,0.311,,10.696,5.676,0.052,11170,I,Hudson,5651,0.0167854058721934,0.0290762902019447,16.87425,0.1105,1977,56,0.07775,0.703619909502263,0.00726907255048616,0.530665669409125,19772151,0.703619909502263,0.633865208824096,0,0,0.703619909502263,0.633865208824096,0.00726907255048616
2151,0.388457266503885,-0.432182358980288,1,NJ,19770731,1977,2,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1977Q2,1977Q2,18.496,10.05,,,0.564,,12.85,5.694,0.05,11170,I,Hudson,5651,0.0304930795847751,0.0438910505836576,16.87425,0.1105,1977.25,56,,,,0.443112840466926,1977.252151,,0.761515326607109,1,0.388457266503885,-1,0.761515326607109,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19771031,1977,3,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1977Q3,1977Q3,19.701,11.246,,,0.708,,13.84,5.812,0.066,11170,I,Hudson,5651,0.0359372620679153,0.0511560693641618,16.87425,0.1105,1977.5,56,,,,0.419942196531792,1977.52151,,0.820184600797072,1,0.388457266503885,-1,0.820184600797072,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19780131,1977,4,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1977Q4,1977Q4,16.622,7.647,,,0.57,,16.349,6.425,0.038,11170,I,Hudson,5651,0.0342919022981591,0.034864517707505,16.87425,0.1105,1977.75,56,,,,0.392990396966175,1977.752151,,0.968872690638102,1,0.388457266503885,-1,0.968872690638102,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19780430,1978,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1978Q1,1978Q1,19.512,10.691,,,2.403,,10.776,6.236,0.141,11170,I,Hudson,5651,0.123154981549816,0.222995545657016,16.87425,0.1105,1978,56,0.1105,1,0.0102542687453601,0.578693392724573,19782151,1,0.63860616027379,1,0.388457266503885,1,0.63860616027379,0.0102542687453601
2151,0.388457266503885,-0.432182358980288,1,NJ,19780731,1978,2,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1978Q2,1978Q2,26.049,17.242,,,1.871,,14.635,10.734,0.221,11170,I,Hudson,5651,0.0718261737494721,0.127844209087803,16.87425,0.1105,1978.25,56,,,,0.733447215579091,1978.252151,,0.867297805828407,1,0.388457266503885,-1,0.867297805828407,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19781031,1978,3,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1978Q3,1978Q3,31.5,22.66,,,2.031,,18.534,10.518,0.278,11170,I,Hudson,5651,0.0644761904761905,0.109582389122693,16.87425,0.1105,1978.5,56,,,,0.567497572029783,1978.52151,,1.09835992710787,1,0.388457266503885,-1,1.09835992710787,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19790131,1978,4,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1978Q4,1978Q4,21.576,12.38,,,1.132,,23.552,11.047,0.252,11170,I,Hudson,5651,0.0524657026325547,0.0480638586956522,16.87425,0.1105,1978.75,56,,,,0.469047214673913,1978.752151,,1.39573610678993,1,0.388457266503885,-1,1.39573610678993,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19790430,1979,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1979Q1,1979Q1,22.25,13.532,,,2.076,,12.178,11.056,0.202,11170,I,Hudson,5651,0.0933033707865169,0.170471341763836,16.87425,0.1105,1979,56,-0.159,-1.43891402714932,-0.0130563310888487,0.907866644769256,19792151,-1.43891402714932,0.721691334429678,1,0.388457266503885,-1,0.721691334429678,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19790731,1979,2,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1979Q2,1979Q2,21.652,12.922,,,2.02,,13.884,10.677,0.186,11170,I,Hudson,5651,0.0932939220395344,0.145491212906943,16.87425,0.1105,1979.25,56,,,,0.769014693171997,1979.252151,,0.822792124094404,1,0.388457266503885,-1,0.822792124094404,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19791031,1979,3,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1979Q3,1979Q3,23.613,14.874,,,1.772,,14.508,9.934,0.213,11170,I,Hudson,5651,0.0750434082920425,0.122139509236283,16.87425,0.1105,1979.5,56,,,,0.684725668596636,1979.52151,,0.859771545402018,1,0.388457266503885,-1,0.859771545402018,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19800131,1979,4,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1979Q4,1979Q4,20.144,11.579,,,2.02,,18.059,9.463,0.31,11170,I,Hudson,5651,0.100277998411438,0.111855584473116,16.87425,0.1105,1979.75,56,,,,0.524004651420344,1979.752151,,1.07021052787531,1,0.388457266503885,-1,1.07021052787531,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19800430,1980,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1980Q1,1980Q1,19.581,11.382,,,1.859,,9.161,8.57,0.207,11170,I,Hudson,5651,0.0949389714519177,0.202925444820434,16.87425,0.1105,1980,56,0.1115,1.00904977375566,0.0121711603536732,0.935487392206091,19802151,1.00904977375566,0.542898202883091,1,0.388457266503885,1.00904977375566,0.542898202883091,0.0121711603536732
2151,0.388457266503885,-0.432182358980288,1,NJ,19800731,1980,2,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1980Q2,1980Q2,18.727,10.516,,,1.642,,10.769,7.821,0.175,11170,I,Hudson,5651,0.0876808885566295,0.15247469588634,16.87425,0.1105,1980.25,56,,,,0.726251276813075,1980.252151,,0.638191327021942,1,0.388457266503885,-1,0.638191327021942,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19801031,1980,3,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1980Q3,1980Q3,19.885,11.607,,,1.328,,10.938,7.572,0.11,11170,I,Hudson,5651,0.066784008046266,0.121411592612909,16.87425,0.1105,1980.5,56,,,,0.692265496434449,1980.52151,,0.648206586959421,1,0.388457266503885,-1,0.648206586959421,0
2151,0.388457266503885,-0.432182358980288,1,NJ,19810131,1980,4,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1980Q4,1980Q4,17.84,8.923,,,1.228,,13.972,7.631,0.156,11170,I,Hudson,5651,0.0688340807174888,0.0878900658459777,16.87425,0.1105,1980.75,56,,,,0.546163756083596,1980.752151,,0.828007170689068,1,0.388457266503885,-1,0.828007170689068,0
2198,0,-0.095440269303785,1,MA,19711231,1971,4,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1971Q4,1971Q4,21.309,9.703,,,3.962,,10.514,2.565,0.062,57933,I,"",5812,0.185930827349946,0.376830892143808,5.50425,0.29275,1971.75,58,,,,0.243960433707438,1971.752198,,1.91016033065359,0,0,-1,1.91016033065359,0
2198,0,-0.095440269303785,1,MA,19721231,1972,4,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1972Q4,1972Q4,13.579,8.653,,,4.365,,7.469,1.563,0.068,57933,I,"",5812,0.321452242433169,0.584415584415584,5.50425,0.29275,1972.75,58,,,,0.209264961842281,1972.752198,,1.35695144660944,0,0,-1,1.35695144660944,0
2198,0,-0.095440269303785,1,MA,19731231,1973,4,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1973Q4,1973Q4,12.122,7.067,,,3.15,,7.502,1.751,0.055,57933,I,"",5812,0.2598581092229,0.419888029858704,5.50425,0.29275,1973.75,58,,,,0.233404425486537,1973.752198,,1.36294681382568,0,0,-1,1.36294681382568,0
2198,0,-0.095440269303785,1,MA,19741231,1974,4,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1974Q4,1974Q4,7.084,2.523,,,0.529,,3.949,0.971,0.027,57933,I,"",5812,0.0746753246753247,0.13395796404153,5.50425,0.29275,1974.75,58,,,,0.24588503418587,1974.752198,,0.717445610210292,0,0,-1,0.717445610210292,0
2198,0,-0.095440269303785,1,MA,19751231,1975,4,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1975Q4,1975Q4,8.363,2.443,,,1.031,,2.207,1.834,0.028,57933,I,"",5812,0.123281119215592,0.467149977344812,5.50425,0.29275,1975.75,58,,,,0.830992297236067,1975.752198,,0.400962892310487,0,0,-1,0.400962892310487,0
2198,0,-0.095440269303785,1,MA,19760630,1976,2,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1976Q2,1976Q2,15.609,9.138,,,3.313,,5.163,5.764,0.164,57933,I,"",5812,0.212249343327567,0.641681193104784,5.50425,0.29275,1976.25,58,,,,1.11640519078055,1976.252198,,0.938002452650225,0,0,-1,0.938002452650225,0
2198,0,-0.095440269303785,1,MA,19760930,1976,3,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1976Q3,1976Q3,15.757,9.032,,,3.276,,4.742,5.65,0.148,57933,I,"",5812,0.207907596623723,0.690847743568115,5.50425,0.29275,1976.5,58,,,,1.19148038802193,1976.52198,,0.861516101194532,0,0,-1,0.861516101194532,0
2198,0,-0.095440269303785,1,MA,19761231,1976,4,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1976Q4,1976Q4,16.184,8.902,,,2.896,,4.818,5.384,0.134,57933,I,"",5812,0.178942165101335,0.601079286010793,5.50425,0.29275,1976.75,58,,,,1.11747613117476,1976.752198,,0.875323613571331,0,0,-1,0.875323613571331,0
2198,0,-0.095440269303785,1,MA,19770331,1977,1,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1977Q1,1977Q1,14.967,7.531,,,2.407,,4.235,5.309,0.098,57933,I,"",5812,0.160820471704416,0.568358913813459,5.50425,0.29275,1977,58,0.2665,0.910333048676345,0.0629279811097993,1.25360094451004,19772198,0.910333048676345,0.769405459417723,0,0,0.910333048676345,0.769405459417723,0.0629279811097993
2198,0,-0.095440269303785,1,MA,19770630,1977,2,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1977Q2,1977Q2,15.329,7.445,,,2.822,,4.922,5.526,0.124,57933,I,"",5812,0.184095505251484,0.573344169036977,5.50425,0.29275,1977.25,58,,,,1.1227143437627,1977.252198,,0.894218104192215,1,0,-1,0.894218104192215,0
2198,0,-0.095440269303785,1,MA,19770930,1977,3,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1977Q3,1977Q3,15.837,7.612,,,2.607,,4.659,5.98,0.115,57933,I,"",5812,0.164614510323925,0.559562137797811,5.50425,0.29275,1977.5,58,,,,1.28353723975102,1977.52198,,0.846436844256711,1,0,-1,0.846436844256711,0
2198,0,-0.095440269303785,1,MA,19771231,1977,4,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1977Q4,1977Q4,16.121,7.772,,,2.259,,5.068,5.352,0.105,57933,I,"",5812,0.140127783636251,0.445737963693765,5.50425,0.29275,1977.75,58,,,,1.05603788476717,1977.752198,,0.920743062179225,1,0,-1,0.920743062179225,0
2198,0,-0.095440269303785,1,MA,19780331,1978,1,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1978Q1,1978Q1,15.986,7.478,,,2.505,,5.021,5.39,0.13,57933,I,"",5812,0.156699612160641,0.498904600677156,5.50425,0.29275,1978,58,0.29275,1,0.0583051185022904,1.07349133638717,19782198,1,0.912204205840941,1,0,1,0.912204205840941,0.0583051185022904
2198,0,-0.095440269303785,1,MA,19780630,1978,2,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1978Q2,1978Q2,16.402,7.401,,,2.778,,5.611,5.615,0.133,57933,I,"",5812,0.169369589074503,0.49509891284976,5.50425,0.29275,1978.25,58,,,,1.00071288540367,1978.252198,,1.01939410455557,1,0,-1,1.01939410455557,0
2198,0,-0.095440269303785,1,MA,19780930,1978,3,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1978Q3,1978Q3,17.401,8.103,,,2.644,,5.551,5.029,0.133,57933,I,"",5812,0.151945290500546,0.47631057467123,5.50425,0.29275,1978.5,58,,,,0.905962889569447,1978.52198,,1.00849343688968,1,0,-1,1.00849343688968,0
2198,0,-0.095440269303785,1,MA,19781231,1978,4,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1978Q4,1978Q4,18.716,9.33,,,2.848,,5.834,4.12,0.153,57933,I,"",5812,0.15216926693738,0.488172780253685,5.50425,0.29275,1978.75,58,,,,0.70620500514227,1978.752198,,1.05990825271381,1,0,-1,1.05990825271381,0
2198,0,-0.095440269303785,1,MA,19790331,1979,1,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1979Q1,1979Q1,19.239,9.742,,,2.544,,4.802,3.538,0.184,57933,I,"",5812,0.132231404958678,0.529779258642232,5.50425,0.29275,1979,58,0.23825,0.813834329632793,0.0496147438567264,0.736776343190337,19792198,0.813834329632793,0.872416768860426,1,0,0.813834329632793,0.872416768860426,0.0496147438567264
2198,0,-0.095440269303785,1,MA,19790630,1979,2,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1979Q2,1979Q2,19.925,10.275,,,2.384,,5.356,2.777,0.201,57933,I,"",5812,0.119648682559598,0.445108289768484,5.50425,0.29275,1979.25,58,,,,0.518483943241225,1979.252198,,0.973066266975519,1,0,-1,0.973066266975519,0
