year,state,RSSDID,losses,ci.loans,ci.losses,cards,card.losses,loans,card.loss.rate,banks,card.issuers,state_name,fipstate,r_90,r_77,r_change,ever_nolimit,r_usury,nolimit,e1_4,e5_9,e10_19,e20_49,e50_99,e100_249,e250_499,e500_999,e1000,emp,emp.small,emp.mid,emp.lg,emp.small.frac,emp.mid.frac,emp.lg.frac,tax,corp.lic.tax,lic.tax,corp.inc.tax,interest,sa,loc.tax,loc.corp.lic.tax,loc.lic.tax,loc.corp.inc.tax,loc.interest,loc.sa
1986,AK,7930342,41547.5,1121018.25,11570.75,68416.25,0,3221999,0,17,7,Alaska,2,18,18,0,1,18,0,46837,67928,85897,106566,55788,60159,28070,5293,4306,460844,200662,222513,37669,0.435422832889221,0.482838010259437,0.0817391568513423,1856488,946,63835,177751,1714724,0,2396601,946,68040,177751,1893811,4836
1986,AL,104201395,61851.1666666667,4497716.5,14605,455678.583333333,177.25,16291931.25,0.000388980317449635,245,61,Alabama,1,21,18,3,0,21,0,287739,439688,532034,817140,567645,665290,385279,275466,305689,4275970,1259461,2050075,966434,0.294543928044397,0.479440922176723,0.226015149778881,2997093,74617,260162,156745,325406,0,4118140,74617,274182,156745,457446,4157
1986,AR,126891899,84477.5833333333,2777036.75,13162.25,132767.25,79.5,9573678.91666667,0.000598792247335092,259,20,Arkansas,5,17,10,7,0,17,0,196991,260237,301027,420976,312299,366728,222105,130777,144298,2355438,758255,1100003,497180,0.321916773016314,0.467005711888829,0.211077515094857,1826701,3985,120798,113205,115468,0,2284615,3985,120837,113205,199102,3791
1986,AZ,30908623,110563.666666667,4833080.5,28856.25,1002158,383,18113216,0.000382175265776454,55,49,Arizona,4,30,18,12,1,30,1,268673,412454,541257,811641,574950,645707,246398,171338,409797,4082215,1222384,2032298,827533,0.299441357204361,0.497841980395447,0.202716662400192,3195720,3677,225714,170821,103355,0,4742216,3677,228741,170821,497856,91611
1986,CA,332548397,2089770.33333333,74431413,483906.75,13424415.1666667,18358.75,219497529.416667,0.00136756423070001,645,416,California,6,19.2,18,1.2,1,19.2,0,2454822,3502888,3708559,7228667,4645615,5925211,3369383,2259367,4704093,37798605,9666269,17799493,10332843,0.255730839802157,0.470903436780273,0.273365723417571,30878427,7873,1041300,3833261,1525959,56717,46389992,7873,1041300,3833261,4902357,443008
1986,CO,239619039,185816.5,4578299.75,38648,1116777.66666667,9395.5,14871333.5,0.00841304431529642,487,371,Colorado,8,21,18,3,0,21,0,348220,485135,589343,867406,568573,647846,259147,162096,409005,4336771,1422698,2083825,830248,0.328054674779923,0.480501506766209,0.191443818453868,2344375,2424,142817,116937,204419,0,4729635,2424,156312,116937,609071,97690
1986,CT,61283326,73666,6033937.16666667,10941.25,775538.666666667,332.916666666667,37154110.4166667,0.000429271525683654,118,71,Connecticut,9,15,15,0,1,18,0,304486,442465,554326,870804,682029,785901,473089,278528,855478,5247106,1301277,2338734,1607095,0.247998992206371,0.44571884006155,0.306282167732079,3836804,8242,205561,616824,264149,0,6273271,8242,205561,616824,368446,21400
1986,DE,17193233,405166.75,6135313.25,5999,12732702.5,35344.5,26030888.5,0.0027758835958038,51,34,Delaware,10,30,18,12,1,30,1,47829,81928,97473,145578,110089,115155,44658,56608,99668,798986,227230,370822,200934,0.284397974432593,0.464115766734336,0.251486258833071,850254,131597,263689,81065,87851,0,1018595,131597,263689,81065,135332,124
1986,FL,245535796,303180.416666667,13353215.1666667,68358.0833333333,2429402.41666667,2520.91666666667,59934726.4166667,0.0010376694488209,506,205,Florida,12,18,18,0,0,18,0,1179211,1657945,1976810,2747319,2310931,2434267,1147609,607850,1047563,15109505,4813966,7492517,2803022,0.318605142921625,0.495881036473399,0.185513820604977,9120166,19431,620928,486925,440416,1039,14845274,19431,641532,486925,1688178,140145
1986,GA,186520075,159713.833333333,8162466.83333333,26085.25,1675993.16666667,1321.16666666667,29988201.0833333,0.000788288814622255,402,120,Georgia,13,18,18,0,0,18,0,502259,753616,974227,1528594,1124922,1358805,898419,578190,681987,8401019,2230102,4012321,2158596,0.265456130976492,0.477599324558128,0.25694454446538,4917070,17528,153976,418119,241844,0,7684600,17528,154304,418119,669797,15137
1986,IA,359563375,213542.083333333,2962045.91666667,5053,375023.916666667,1145.25,13068164,0.00305380523508834,622,192,Iowa,19,19.8,18,1.8,0,19.8,0,279268,388324,454846,584311,417846,382769,184688,168181,205747,3065980,1122438,1384926,558616,0.366094364607727,0.451707447537166,0.182198187855107,2459172,18354,236417,138588,162242,0,4021777,18354,242432,138588,314424,22022
1986,ID,10556187,58554.9166666667,1306488.83333333,14072.75,174969,94,4574027.5,0.000537238025021575,26,19,Idaho,16,30,18,12,1,30,1,87453,129851,146737,176931,98767,87193,32027,31942,30508,821409,364041,362891,94477,0.443190907331183,0.441790873973867,0.11501821869495,744739,184,67305,42652,81453,0,1045305,184,68948,42652,111824,4176
1986,IL,687687058,598231.75,39965542.5,121367,4126505.83333333,2196.58333333333,94554321.0833333,0.000532310730204146,1295,503,Illinois,17,30,21.6,8.3999996,1,30,1,894313,1327014,1807579,2744110,2222418,2737519,1485890,1127416,2099723,16445982,4028906,7704047,4713029,0.24497813508491,0.468445544936143,0.286576319978947,9800757,60666,734305,859707,512966,0,17596982,60666,817385,859707,1319566,26530
1986,IN,163328465,133388.166666667,6860099.5,22132.75,991379.416666667,1741,27020063.5833333,0.00175613894209524,374,215,Indiana,18,21,18,3,0,21,0,417449,650490,834465,1220657,931602,1162654,584501,338512,963167,7103497,1902404,3314913,1886180,0.267812318355312,0.466659308788333,0.265528372856355,4458168,4941,144631,183565,169623,0,6528303,4941,144671,183565,351787,12330
1986,KS,316462696,163884.416666667,3859777,12507.25,226583.75,802.166666666667,12634444.5,0.00354026564864721,626,112,Kansas,20,21,21,0,0,21,0,246460,331214,420497,590392,406197,403829,134980,100103,241419,2875091,998171,1400418,476502,0.347178924075795,0.487086495697006,0.1657345802272,1911548,10305,124780,156344,114694,0,3329538,10305,126582,156344,371036,29392
1986,KY,188317964,86734.5,4918940.08333333,15761.25,248335.25,1061.5,18098387.9166667,0.00427446365346845,335,123,Kentucky,21,18,18,0,0,18,0,266404,393069,486826,717280,509104,583489,312327,198104,227898,3694501,1146299,1809873,738329,0.310271671329904,0.489882936829629,0.199845391840468,3216343,42592,187482,233524,256817,0,4037321,42592,200370,233524,337894,7010
1986,LA,164089472,317549.666666667,6703565.75,65127.75,652421.166666667,781.75,21001415.4166667,0.00119822905807011,306,74,Louisiana,22,18,18,0,0,18,0,345618,504845,649681,947340,665120,699666,352648,205558,251600,4622076,1500144,2312126,809806,0.324560651966779,0.500235392061922,0.175203955971299,3629513,233339,351664,263815,235176,0,5614769,233339,353352,263815,582697,9065
1986,MA,197435757,229084.583333333,20194268.0833333,52625.75,1860064.16666667,892.916666666667,78965658.1666667,0.000480046163282001,361,169,Massachusetts,25,18,18,0,0,18,0,514523,820078,1067535,1617959,1385270,1831709,880510,739020,1613573,10470177,2402136,4834938,3233103,0.229426493936062,0.461781878186014,0.308791627877924,7696879,11757,205253,1080049,494973,8071,11318005,11757,205253,1080049,706215,17526
1986,MD,50988079,144378.333333333,5775807.33333333,17525.75,1864674.25,71.25,22424660.25,3.82104273708933e-05,99,51,Maryland,24,24,18,6,0,24,0,329638,554679,724240,1148000,849618,965693,508462,295432,505183,5880945,1608557,2963311,1309077,0.27352015704959,0.503883474509624,0.222596368440786,4669561,4034,158002,250331,311960,0,7773815,4034,158002,250331,556667,93555
1986,ME,16005008,10912.1666666667,1148102.33333333,1522.75,134762.666666667,72.25,6696509.66666667,0.000536127710938737,43,31,Maine,23,18,18,0,0,18,0,106897,147707,174543,231348,164490,160506,96950,75289,69575,1227305,429147,556344,241814,0.349666138408953,0.453305413079878,0.197028448511169,1101381,862,81876,51870,111657,0,1667137,862,82415,51870,128181,396
1986,MI,190330956,181957.25,14676081.25,41499.9166666667,2109981.08333333,2911.66666666667,43067918.5833333,0.00137994918042907,361,247,Michigan,26,20.4,20.4,0,0,20.4,0,672345,1101245,1396358,2151587,1519408,1695454,933820,561543,2314190,12345950,3169948,5366449,3809553,0.256760152114661,0.434672827931427,0.308567019953912,9314194,87848,534095,1449598,651646,0,15464106,87848,534512,1449598,1170094,59398
1986,MN,383992365,404985.083333333,10787572.3333333,89676.75,443478.833333333,2672.25,30072459.9166667,0.0060256539864924,744,372,Minnesota,27,18,12,6,0,18,0,340849,575578,741918,1071855,787176,963867,504742,288920,623059,5897964,1658345,2822898,1416721,0.281172452052946,0.478622453443256,0.240205094503798,4898456,2116,341013,367312,415378,0,7211338,2116,348008,367312,928398,192760
1986,MO,401635979,189293.166666667,7553061.83333333,42451.25,956061.583333334,272.583333333333,28479220.25,0.000285110643587377,654,183,Missouri,29,18,18,0,0,18,0,446058,607893,837704,1125009,920350,1106053,593506,410387,727573,6774533,1891655,3151412,1731466,0.27923031742557,0.465185127889996,0.255584554684434,3608083,44518,304369,174199,228758,0,5786706,44518,309979,174199,494749,17239
1986,MS,79477192,58571.25,1993249.16666667,6627.41666666667,79235.6666666667,39.25,9491322.16666667,0.000495357730315052,146,15,Mississippi,28,21,18,3,0,21,0,192328,257454,308848,418067,302801,382201,238421,141202,70565,2311887,758630,1103069,450188,0.328143200770626,0.47712928875849,0.194727510470884,1917330,51795,153585,97301,105398,0,2471748,51795,153652,97301,159728,942
1986,MT,104486890,65493.5833333333,1277137.25,4210.25,54885.5,632,3856763.25,0.0115148809794937,170,87,Montana,30,30,18,12,1,30,1,93242,125282,129704,150864,83092,78331,14194,2913,0,677622,348228,312287,17107,0.513897128487564,0.460857233088654,0.025245638423782,617108,801,61240,58585,178089,0,1054376,801,74832,58585,215103,32984
1986,NC,34569969,86804,9811279.5,17171.5,1544423.66666667,181.5,32059814,0.000117519566630141,71,57,North Carolina,37,18,18,0,0,18,0,537891,821808,964136,1562491,1085568,1431626,1040836,726800,913138,9084294,2323835,4079685,2680774,0.255807991242908,0.449092136383961,0.295099872373131,5579710,95489,391692,512095,259067,2290,7741567,95489,395311,512095,649787,9854
1986,ND,140538142,51880.25,907425.75,0,30726.25,362.75,3382826.5,0.0118058663195151,177,61,North Dakota,38,30,18,12,1,30,1,67852,95369,111096,127726,83579,78419,27202,14674,16014,621931,274317,289724,57890,0.441073045080564,0.46584588965657,0.0930810652628668,616076,644,55567,56312,101154,0,866098,644,55567,56312,140385,36555
1986,NE,202688758,127313.833333333,1848272.66666667,6554.75,430188.25,1013.66666666667,8231126.33333333,0.00235633276052209,446,90,Nebraska,31,21,18,3,0,21,0,152073,227221,260143,330537,242697,238106,106804,80505,96208,1734294,639437,811340,283517,0.368701615758343,0.46782148816752,0.163476896074137,1119382,4499,93757,54559,146173,0,2114812,4499,100520,54559,305099,23034
1986,NH,25584538,17214,1141138.75,924.5,303461.666666667,750.75,8932416.58333333,0.00247395332743839,88,56,New Hampshire,33,30,29,1,0,30,1,105758,151681,190145,269610,193884,243198,96021,73228,69154,1392679,447584,706692,238403,0.321383463095229,0.507433514830051,0.171183022074721,484478,4178,82101,99063,83352,0,1171922,4178,82101,99063,104696,258
1986,NJ,82011751,128454.916666667,12377573.5833333,45150.5,1214517.08333333,691.833333333333,49457054.4166667,0.000569636559935859,147,99,New Jersey,34,30,15,15,1,30,1,738868,938588,1247147,1996271,1591567,1981266,1088665,706804,1117679,11406855,2924603,5569104,2913148,0.25638995148093,0.488224317745777,0.255385730773294,8360193,111356,519611,954885,532111,0,13769912,111356,519611,954885,848017,6900
1986,NM,55624442,48513.75,1856598,4531.25,207921.25,121.25,5669923,0.000583153477578651,95,31,New Mexico,35,30,18,12,1,30,1,115127,181870,235641,304688,195329,166888,50537,25343,38334,1313757,532638,666905,114214,0.40543114137546,0.507631928887915,0.0869369297366256,1462123,7163,64790,72130,644497,0,1820535,7163,64790,72130,735397,30118
1986,NV,5641716,55107.5,1067619,7840.5,2326356.5,164.25,5903064.25,7.06039680504686e-05,17,13,Nevada,32,30,21.6,8.3999996,1,30,1,80103,126895,157387,220524,148840,132419,89937,153271,303592,1412968,364385,501783,546800,0.257886236630978,0.355126938472775,0.386986824896247,1048301,3573,117624,0,103053,0,1500832,3573,117624,0,177108,8541
1986,NY,287951332,1939134.33333333,165579008.5,528494.5,8525944.58333333,1680.75,418265955.416667,0.000197133582510677,560,140,New York,36,25,18,7,0,25,0,1762990,2119981,2716855,4073698,3108998,3783137,2400294,1947050,4206763,26119766,6599826,10965833,8554107,0.252675540814569,0.419828914240656,0.327495544944775,22747419,18461,776163,1901879,1533348,60509,45006071,18461,834080,3338891,2721876,138942
1986,OH,158348887,212659,14795356.4166667,53358.0833333333,3188244.16666667,13795.5833333333,53896029.75,0.00432701594111493,324,185,Ohio,39,25,24,1,1,25,0,855434,1291044,1703195,2593438,2010670,2290055,1270601,848752,2194820,15058009,3849673,6894163,4314173,0.255656176058867,0.457840276227754,0.28650354771338,9062151,332547,804217,477794,385902,4812,15162643,332547,832175,477794,981444,73952
1986,OK,240639685,421686.416666667,5568483.66666667,52972,238990.166666667,386.5,17241660.5,0.00161722135011134,537,128,Oklahoma,40,21,18,3,0,21,0,310031,400891,497329,682635,455369,446726,205069,103333,226649,3328032,1208251,1584730,535051,0.363052699012509,0.476176310804704,0.160770990182787,2959632,32919,326204,107077,339495,0,4070212,32919,326213,107077,635020,13718
1986,OR,41687873,53478.5,4169558.75,20305.25,599790.25,116.583333333333,11479852.25,0.000194373505293448,75,28,Oregon,41,30,15,15,1,30,1,269073,374928,460601,655528,431251,415845,212560,94291,139833,3053910,1104602,1502624,446684,0.361700901467299,0.492032836593089,0.146266261939612,1931346,3631,242740,161728,579401,0,3747704,3631,245582,161728,784608,31630
1986,PA,159992513,435139.916666667,31486576.5833333,155070.5,2024739,412,98961777,0.000203483016823403,335,135,Pennsylvania,42,18,15,3,0,18,0,860749,1406323,1807240,2452193,2186288,2684905,1607360,1284634,1888142,16177834,4074312,7323386,4780136,0.251845333559486,0.452680253734833,0.295474412705681,10683238,473960,1137078,963228,426825,0,17339373,473960,1137105,963228,1125143,12387
1986,RI,12194346,30735,2353658.75,6148,419724.5,28.25,8528909.75,6.73060543284941e-05,20,9,Rhode Island,44,,,,1,21,0,90293,127205,156816,256277,177709,212574,99765,77426,129181,1327246,374314,646560,306372,0.282023076355099,0.487144056188529,0.230832867456372,885557,2746,34289,67656,202667,0,1492311,2746,34289,67656,225433,4709
1986,SC,36048213,47894.5,2504576.58333333,4198.75,688830.333333333,199.166666666667,9565080,0.000289137479911599,78,46,South Carolina,45,,,,0,18,0,258730,388979,465386,663676,477814,588903,409586,352877,338784,3944735,1113095,1730393,1101247,0.282172313222561,0.438658870621221,0.279168816156218,2918975,20171,163887,188351,259770,698,3849792,20171,163887,188351,414799,2320
1986,SD,46383635,465011.25,973564.25,7620.75,9453770,258.75,13314980.75,2.73700333306184e-05,139,28,South Dakota,46,30,12,18,1,30,1,76219,91446,112277,128485,90146,66072,16154,8633,23968,613400,279942,284703,48755,0.45637756765569,0.464139223997392,0.0794832083469188,403741,751,43693,23617,154660,0,763662,751,52383,23617,183007,4756
1986,TN,139793705,114100.5,5838508.5,23758.75,655970.416666667,338.916666666667,21488700.4166667,0.000516664559949032,292,82,Tennessee,47,21,18,3,0,21,0,343633,528152,690345,1027278,830715,1014840,655252,403484,520194,6013893,1562130,2872833,1578930,0.259753540676563,0.477699387069241,0.262547072254195,3271963,147816,332259,268618,206934,0,5149638,147816,364561,268618,470084,10124
1986,TX,1071462410,2073395,46490529.9166667,520627.5,655403.916666667,1960.75,125001385.75,0.00299166658931827,2031,589,Texas,48,18,18,0,0,18,0,1525314,2101459,2755193,4167545,3095851,3465288,1807525,1379303,2009746,22307224,6381966,10728684,5196574,0.286094137038298,0.480951103552822,0.23295475940888,11124708,924291,1783357,0,1022047,0,21316410,924291,1896555,0,2548083,110337
1986,UT,35658472,60018.4166666667,1757525.66666667,31898.25,336373.25,2415.25,7122302.25,0.00718026775315814,64,39,Utah,49,30,18,12,1,30,1,110768,184394,242219,338698,208527,258163,93887,38128,141918,1616702,537381,805388,273933,0.332393353877214,0.498167256550682,0.169439389572104,1364835,0,57498,66450,136728,0,2143406,0,57498,66450,462939,5946
1986,VA,99205226,117737.75,7854677.66666667,17723.75,2932811.33333333,3810.16666666667,32386964.0833333,0.00129915164448583,176,79,Virginia,51,30,18,12,1,30,1,415849,692190,952486,1363451,990734,1232914,695998,484739,661970,7490331,2060525,3587099,1842707,0.275091314389177,0.478897261015568,0.246011424595255,4846627,14988,306482,280768,406909,0,8103218,14988,371020,280768,682225,22412
1986,VT,9223535,11559.5,829710.75,2759.75,63373.5,0,4129338.75,0,30,10,Vermont,50,18,18,0,0,18,0,61294,86152,91399,122166,79676,74515,39414,15439,26063,596118,238845,276357,80916,0.400667317544513,0.463594456131169,0.135738226324318,499519,573,42912,30531,69297,0,744719,573,42912,30531,78808,314
1986,WA,57140333,129358.583333333,7208326.5,47669,1725089.08333333,35.75,26801903.5,2.07235674640764e-05,122,43,Washington,53,18,12,6,0,18,0,428245,624515,751497,1035690,716832,681310,293944,202345,508630,5243008,1804257,2433832,1004919,0.344126310697981,0.464205280632797,0.191668408669222,5219292,6061,263843,0,104641,0,7040162,6061,273095,0,535787,63045
1986,WI,255555881,95003.1666666667,6362178,11321.5,636602.416666667,1199.75,22580899,0.00188461427193765,577,432,Wisconsin,55,30,18,12,1,30,1,408140,620206,771908,1146935,855509,978490,605360,415383,482485,6284416,1800254,2980934,1503228,0.286463213129112,0.474337472248814,0.239199314622075,5491530,4136,286745,407590,299902,7957,8278255,4136,286745,407590,527235,61222
1986,WV,139841984,29452.8333333333,1334647.08333333,1677.75,96385.9166666667,410.666666666667,7476666.33333333,0.00426065011226571,219,57,West Virginia,54,18,18,0,0,18,0,135544,188858,226712,307017,202183,213311,93481,83823,106014,1556943,551114,722511,283318,0.353971853818669,0.464057451043487,0.181970695137844,1848552,4553,109749,88909,166005,0,2329523,4553,110270,88909,306696,453
