gvkey,sic,home_state,treatment_discrete,treatment_z,ismatched,state,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,atq,ltq,ncoq,recdq,rectq,rectrq,revtq,wcapq,xintq,cik,costat,county,rec_to_assets,rec_to_rev,year,sic2,net_income,nim,wcapr
1594,5331,CT,0.746427804626424,0.557671184398755,1,CT,19880430,1988,1,INDL,C,D,STD,AMESQ,030789507,AMES DEPT STORES INC,USD,1988Q1,1988Q1,939.131,508.927,,,33.164,,473.983,335.543,4.544,6071,I,"",0.0353134972650248,0.06996875415363,1988,53,11.81075,0.0249180877795195,0.707922014080674
1803,5311,NY,0,-0.095440269303785,1,NY,19750430,1975,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1975Q1,1975Q1,757.248,346.38,,,172.702,,284.229,219.16,2.383,7822,I,New York,0.228065310175794,0.607615690165325,1975,53,10.7695,0.0378902223207343,0.771068399072579
1803,5311,NY,0,-0.095440269303785,1,NY,19760430,1976,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1976Q1,1976Q1,771.959,336.05,,,134.089,,325.135,218.085,2.957,7822,I,New York,0.173699639488626,0.412410229596937,1976,53,10.15925,0.0312462515570455,0.670752149107294
1803,5311,NY,0,-0.095440269303785,1,NY,19770430,1977,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1977Q1,1977Q1,761.878,305.289,,,140.708,,308.794,213.727,3,7822,I,New York,0.184685737086515,0.455669475443176,1977,53,10.53725,0.0341238819407113,0.692134562200043
1803,5311,NY,0,-0.095440269303785,1,NY,19780430,1978,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1978Q1,1978Q1,844.314,372.995,,,136.781,,328.64,194.811,4.014,7822,I,New York,0.162002525126908,0.416203140214216,1978,53,8.61775,0.0262224622687439,0.592779333008763
1803,5311,NY,0,-0.095440269303785,1,NY,19790430,1979,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1979Q1,1979Q1,930.593,443.714,,,174.228,,367.293,216.58,4.729,7822,I,New York,0.187222555940137,0.474356984750594,1979,53,10.98075,0.0298964314593526,0.589665471435611
1803,5311,NY,0,-0.095440269303785,1,NY,19800430,1980,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1980Q1,1980Q1,981.627,473.593,,,185.098,,398.836,216.815,6.816,7822,I,New York,0.188562458041598,0.464095517957256,1980,53,12.941,0.0324469205387678,0.543619432548717
1803,5311,NY,0,-0.095440269303785,1,NY,19810430,1981,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1981Q1,1981Q1,1046.501,505.981,,,185.1,,454.164,211.571,6.108,7822,I,New York,0.176875129598538,0.407562026052263,1981,53,17.4435,0.0384079319364811,0.465847138918981
1803,5311,NY,0,-0.095440269303785,1,NY,19820430,1982,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1982Q1,1982Q1,1599.03,891.127,,,142.317,,641.186,248.553,19.137,7822,I,New York,0.0890020825125232,0.221958994737876,1982,53,19.6035,0.0305738116552763,0.387645706550049
1803,5311,NY,0,-0.095440269303785,1,NY,19830430,1983,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1983Q1,1983Q1,1680.541,936.504,,,167.177,,692.77,248.368,15.637,7822,I,New York,0.0994780847358083,0.241316742930554,1983,53,28.88,0.0416877174242534,0.358514369848579
1803,5311,NY,0,-0.095440269303785,1,NY,19840430,1984,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1984Q1,1984Q1,1911.435,1001.896,,,137.606,,819.099,361.224,15.76,7822,I,New York,0.0719909387449743,0.167996786713206,1984,53,30.16425,0.0368261345698139,0.441001637164738
1803,5311,NY,0,-0.095440269303785,1,NY,19850430,1985,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1985Q1,1985Q1,2104.551,1122.746,,,240.746,,935.928,344.506,17.129,7822,I,New York,0.11439304630774,0.257227051653546,1985,53,29.924,0.031972544896616,0.368090280448923
1803,5311,NY,0,-0.095440269303785,1,NY,19860430,1986,1,INDL,C,D,STD,DG.2,045573102,ASSOCIATED DRY GOODS CORP,USD,1986Q1,1986Q1,2406.324,1365.198,,,375.646,,982.233,548.408,18.664,7822,I,New York,0.156107822554236,0.382440826158356,1986,53,4.2035,0.00427953448927088,0.558327810203893
2064,5961,NY,0,-0.095440269303785,1,NY,19760131,1976,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1975Q4,1976Q1,5.648,1.026,,,0.86,,4.892,3.23,0,,I,Nassau,0.152266288951841,0.17579721995094,1976,59,0.10325,0.0211058871627146,0.660261651676206
2064,5961,NY,0,-0.095440269303785,1,NY,19770131,1977,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1976Q4,1977Q1,6.319,1.474,,,0.974,,5.389,3.573,0,,I,Nassau,0.154138313024213,0.180738541473372,1977,59,0.17675,0.0327982928187048,0.663017257376137
2064,5961,NY,0,-0.095440269303785,1,NY,19780131,1978,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1977Q4,1978Q1,6.901,1.522,,,1.238,,5.841,4.105,0,,I,Nassau,0.17939429068251,0.211950008560178,1978,59,0.12575,0.0215288478000342,0.702790618044856
2064,5961,NY,0,-0.095440269303785,1,NY,19790131,1979,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1978Q4,1979Q1,8.504,2.951,,,1.672,,6.733,3.309,,,I,Nassau,0.196613358419567,0.248329125204218,1979,59,-0.013,-0.00193078865290361,0.491459973266003
2064,5961,NY,0,-0.095440269303785,1,NY,19800131,1980,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1979Q4,1980Q1,9.765,4.417,,,2.209,,5.946,2.934,,,I,Nassau,0.226216077828981,0.371510258997646,1980,59,-0.0375,-0.00630676084762866,0.493440968718466
2064,5961,NY,0,-0.095440269303785,1,NY,19810131,1981,1,INDL,C,D,STD,BTH.,069203107,BARTH SPENCER CORP,USD,1980Q4,1981Q1,10.355,5.107,,,1.923,,6.349,2.766,,,I,Nassau,0.185707387735394,0.302882343676169,1981,59,-0.236,-0.0371712080642621,0.435659158922665
2090,5411,AZ,0,-0.095440269303785,1,AZ,19750331,1975,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1975Q1,1975Q1,35.347,15.505,,,0.895,,43.98,9.438,0.099,,I,"",0.0253203949415792,0.020350159163256,1975,54,0.45625,0.0103740336516598,0.214597544338336
2090,5411,AZ,0,-0.095440269303785,1,AZ,19760331,1976,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1976Q1,1976Q1,39.618,18.727,,,0.884,,46.738,10.611,0.1,,I,"",0.0223130900095916,0.0189139458256665,1976,54,0.42925,0.00918417561727074,0.227031537506954
2090,5411,AZ,0,-0.095440269303785,1,AZ,19770331,1977,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1977Q1,1977Q1,41.573,19.497,,,1.038,,52.21,11.36,0.097,,I,"",0.0249681283525365,0.0198812488029113,1977,54,0.5675,0.0108695652173913,0.217582838536679
2090,5411,AZ,0,-0.095440269303785,1,AZ,19780331,1978,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1978Q1,1978Q1,49.53,27.02,,,1.133,,58.44,10.021,0.322,,I,"",0.02287502523723,0.0193874058863792,1978,54,0.64575,0.011049794661191,0.171475017111567
2090,5411,AZ,0,-0.095440269303785,1,AZ,19790331,1979,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1979Q1,1979Q1,52.285,28.136,,,1.057,,70.88,11.069,0.302,,I,"",0.0202161231710816,0.0149125282167043,1979,54,0.54825,0.00773490406320542,0.156165349887133
2090,5411,AZ,0,-0.095440269303785,1,AZ,19800331,1980,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1980Q1,1980Q1,57.054,31.404,,,1.314,,85.348,11.963,0.287,,I,"",0.0230308129140814,0.015395791348362,1980,54,0.6375,0.00746941931855462,0.140167314992736
2090,5411,AZ,0,-0.095440269303785,1,AZ,19810331,1981,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1981Q1,1981Q1,58.448,31.593,,,1.576,,91.964,10.971,0.325,,I,"",0.0269641390637832,0.0171371406202427,1981,54,0.623,0.00677438997868731,0.119296681310078
2090,5411,AZ,0,-0.095440269303785,1,AZ,19820331,1982,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1982Q1,1982Q1,59.217,30.761,,,1.652,,91.733,10.503,0.295,,I,"",0.0278973943293311,0.0180087863691365,1982,54,0.37025,0.00403617018957191,0.11449532883477
2090,5411,AZ,0,-0.095440269303785,1,AZ,19830331,1983,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1983Q1,1983Q1,63.989,34.578,,,1.66,,90.345,12.205,0.38,,I,"",0.0259419587741643,0.0183740107366207,1983,54,0.86175,0.00953843599535115,0.135093253638829
2090,5411,AZ,0,-0.095440269303785,1,AZ,19840331,1984,1,INDL,C,D,STD,BAYM,072797103,BAYLESS (A.J.) MARKETS INC,USD,1984Q1,1984Q1,65.677,33.218,,,1.565,,91.174,14.578,0.242,,I,"",0.0238287376098177,0.0171649812446531,1984,54,0.984,0.0107925505078202,0.159892074494922
2151,5651,NJ,0.388457266503885,-0.432182358980288,1,NJ,19750430,1975,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1975Q1,1975Q1,16.856,9.204,,,0.556,,8.652,4.751,0.076,11170,I,Hudson,0.0329852871381111,0.0642625982431808,1975,56,0.09175,0.0106044845122515,0.549121590383726
2151,5651,NJ,0.388457266503885,-0.432182358980288,1,NJ,19760430,1976,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1976Q1,1976Q1,16.822,8.771,,,0.325,,10.766,5.266,0.043,11170,I,Hudson,0.0193199381761978,0.0301876277168865,1976,56,0.138,0.0128181311536318,0.489132454021921
2151,5651,NJ,0.388457266503885,-0.432182358980288,1,NJ,19770430,1977,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1977Q1,1977Q1,18.528,10.019,,,0.311,,10.696,5.676,0.052,11170,I,Hudson,0.0167854058721934,0.0290762902019447,1977,56,0.07775,0.00726907255048616,0.530665669409125
2151,5651,NJ,0.388457266503885,-0.432182358980288,1,NJ,19780430,1978,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1978Q1,1978Q1,19.512,10.691,,,2.403,,10.776,6.236,0.141,11170,I,Hudson,0.123154981549816,0.222995545657016,1978,56,0.1105,0.0102542687453601,0.578693392724573
2151,5651,NJ,0.388457266503885,-0.432182358980288,1,NJ,19790430,1979,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1979Q1,1979Q1,22.25,13.532,,,2.076,,12.178,11.056,0.202,11170,I,Hudson,0.0933033707865169,0.170471341763836,1979,56,-0.159,-0.0130563310888487,0.907866644769256
2151,5651,NJ,0.388457266503885,-0.432182358980288,1,NJ,19800430,1980,1,INDL,C,D,STD,BRI.1,080797103,BELSCOT RETAILERS INC,USD,1980Q1,1980Q1,19.581,11.382,,,1.859,,9.161,8.57,0.207,11170,I,Hudson,0.0949389714519177,0.202925444820434,1980,56,0.1115,0.0121711603536732,0.935487392206091
2198,5812,MA,0,-0.095440269303785,1,MA,19770331,1977,1,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1977Q1,1977Q1,14.967,7.531,,,2.407,,4.235,5.309,0.098,57933,I,"",0.160820471704416,0.568358913813459,1977,58,0.2665,0.0629279811097993,1.25360094451004
2198,5812,MA,0,-0.095440269303785,1,MA,19780331,1978,1,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1978Q1,1978Q1,15.986,7.478,,,2.505,,5.021,5.39,0.13,57933,I,"",0.156699612160641,0.498904600677156,1978,58,0.29275,0.0583051185022904,1.07349133638717
2198,5812,MA,0,-0.095440269303785,1,MA,19790331,1979,1,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1979Q1,1979Q1,19.239,9.742,,,2.544,,4.802,3.538,0.184,57933,I,"",0.132231404958678,0.529779258642232,1979,58,0.23825,0.0496147438567264,0.736776343190337
2198,5812,MA,0,-0.095440269303785,1,MA,19800331,1980,1,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1980Q1,1980Q1,21.248,10.796,,,2.641,,5.454,5.294,0.272,57933,I,"",0.124294051204819,0.484231756508984,1980,58,0.235,0.0430876420975431,0.970663733039971
2198,5812,MA,0,-0.095440269303785,1,MA,19810331,1981,1,INDL,C,D,STD,BIK.,088740105,BICKFORD CORP,USD,1981Q1,1981Q1,23.618,12.304,,,3.44,,5.906,7.531,0.314,57933,I,"",0.145651621644508,0.582458516762614,1981,58,-0.21375,-0.0361920081273281,1.27514392143583
2208,5411,NY,0,-0.095440269303785,1,NY,19750331,1975,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1975Q1,1975Q1,19.399,10.246,,,0.413,,37.565,3.703,0.067,,I,Orange,0.0212897572039796,0.0109942765872488,1975,54,0.37725,0.0100425928390789,0.0985758019432983
2208,5411,NY,0,-0.095440269303785,1,NY,19760331,1976,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1976Q1,1976Q1,22.481,11.869,,,0.281,,43.161,2.333,0.092,,I,Orange,0.0124994439749121,0.00651050717082551,1976,54,0.44275,0.0102581033803665,0.0540534278631172
2208,5411,NY,0,-0.095440269303785,1,NY,19770331,1977,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1977Q1,1977Q1,27.779,15.417,,,0.526,,53.816,3.665,0.151,,I,Orange,0.0189351668526585,0.00977404489371191,1977,54,0.66025,0.0122686561617363,0.0681024230712056
2208,5411,NY,0,-0.095440269303785,1,NY,19780331,1978,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1978Q1,1978Q1,35.663,21.438,,,0.602,,64.158,5.345,0.215,,I,Orange,0.0168802400246754,0.00938308550765298,1978,54,1.0535,0.0164203996383927,0.0833099535521681
2208,5411,NY,0,-0.095440269303785,1,NY,19790331,1979,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1979Q1,1979Q1,43.172,24.946,,,0.728,,80.566,4.14,0.322,,I,Orange,0.0168627814324099,0.00903606980612169,1979,54,1.176,0.0145967281483504,0.0513864409304173
2208,5411,NY,0,-0.095440269303785,1,NY,19800331,1980,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1980Q1,1980Q1,49.875,27.56,,,1.217,,91.34,6.368,0.393,,I,Orange,0.0244010025062657,0.0133238449748194,1980,54,1.282,0.0140354718633676,0.0697175388657762
2208,5411,NY,0,-0.095440269303785,1,NY,19810331,1981,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1981Q1,1981Q1,58.856,31.718,,,1.931,,106.631,9.038,0.414,,I,Orange,0.0328088894929999,0.0181091802571485,1981,54,1.60975,0.0150964541268487,0.0847595914884039
2208,5411,NY,0,-0.095440269303785,1,NY,19820331,1982,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1982Q1,1982Q1,65.687,34.115,,,2.691,,121.498,5.279,0.378,,I,Orange,0.0409670102151111,0.0221485127327199,1982,54,1.8255,0.0150249386821182,0.0434492748851833
2208,5411,NY,0,-0.095440269303785,1,NY,19830331,1983,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1983Q1,1983Q1,77.688,40.531,,,2.848,,127.534,7.54,0.448,,I,Orange,0.0366594583462053,0.0223312998886571,1983,54,1.378,0.0108049618141045,0.059121489171515
2208,5411,NY,0,-0.095440269303785,1,NY,19840331,1984,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1984Q1,1984Q1,88.956,49.449,,,2.84,,128.557,6.097,0.559,,I,Orange,0.0319258959485588,0.0220913680313013,1984,54,0.464,0.00360929393187458,0.0474264334108606
2208,5411,NY,0,-0.095440269303785,1,NY,19850331,1985,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1985Q1,1985Q1,97.854,58.289,,,3.463,,137.143,6.879,0.706,,I,Orange,0.035389457763607,0.0252510153635257,1985,54,1.435,0.0104635307671555,0.0501593227507055
2208,5411,NY,0,-0.095440269303785,1,NY,19860331,1986,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1986Q1,1986Q1,111.152,67.585,,,3.35,,141.164,4.223,0.599,,I,Orange,0.0301389088815316,0.0237312629282253,1986,54,1.53475,0.0108721062027146,0.02991555920773
2208,5411,NY,0,-0.095440269303785,1,NY,19870331,1987,1,INDL,C,D,STD,BIV.,08999X103,BIG V SUPERMARKETS-OLD,USD,1987Q1,1987Q1,135.072,76.504,,,3.278,,149.501,5.012,0.979,,I,Orange,0.0242685382610756,0.0219262747406372,1987,54,1.429,0.00955846449187631,0.0335248593654892
2323,5411,MI,0,-0.906682558385956,0,MI,19750430,1975,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1975Q1,1975Q1,73.18,47.837,,,8.627,,164.363,8.858,0.232,13290,I,"",0.117887400929216,0.0524874819758705,1975,54,0.00800000000000005,4.8672754817082e-05,0.0538929077712137
2323,5411,MI,0,-0.906682558385956,0,MI,19760430,1976,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1976Q1,1976Q1,79.499,53.462,,,8.855,,180.694,8.802,0.228,13290,I,"",0.111385048868539,0.0490055010127619,1976,54,0.95325,0.00527549337554097,0.0487121874550345
2323,5411,MI,0,-0.906682558385956,0,MI,19770430,1977,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1977Q1,1977Q1,84.608,54.608,,,9.195,,202.398,12.494,0.207,13290,I,"",0.108677666414523,0.0454302908131503,1977,54,0.1555,0.000768288224191939,0.0617298589907015
2323,5411,MI,0,-0.906682558385956,0,MI,19780430,1978,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1978Q1,1978Q1,116.856,88.784,,,13.25,,223.626,8.755,0.814,13290,I,"",0.113387416991853,0.0592507132444349,1978,54,1.451,0.00648851206925849,0.0391501882607568
2323,5411,MI,0,-0.906682558385956,0,MI,19790430,1979,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1979Q1,1979Q1,133.518,99.987,,,13.952,,265.675,13.818,0.811,13290,I,"",0.104495274045447,0.0525152912392961,1979,54,0.11675,0.000439446692387315,0.0520109155923591
2323,5411,MI,0,-0.906682558385956,0,MI,19800430,1980,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1980Q1,1980Q1,139.227,106.269,,,15.608,,274.838,4.9,1.119,13290,I,"",0.112104692336975,0.0567898180018775,1980,54,0.00825000000000004,3.00176831442524e-05,0.0178286845341619
2323,5411,MI,0,-0.906682558385956,0,MI,19810430,1981,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1981Q1,1981Q1,145.828,117.261,,,12.953,,295.669,2.596,0.91,13290,I,"",0.0888238198425542,0.0438091243924794,1981,54,-0.8655,-0.00292725987506299,0.00878008854496075
2323,5411,MI,0,-0.906682558385956,0,MI,19820430,1982,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1982Q1,1982Q1,140.538,111.206,,,12.754,,303.56,2.229,0.806,13290,I,"",0.0907512558880872,0.0420147582026617,1982,54,1.85475,0.00610999472921334,0.00734286467255238
2323,5411,MI,0,-0.906682558385956,0,MI,19830430,1983,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1983Q1,1983Q1,145.731,110.49,,,13.205,,305.228,2.779,0.802,13290,I,"",0.0906121552723854,0.0432627412950319,1983,54,-2.72875,-0.00894003826647621,0.00910466929639483
2323,5411,MI,0,-0.906682558385956,0,MI,19840430,1984,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1984Q1,1984Q1,138.102,115.986,,,13.609,,310.315,-6.253,0.858,13290,I,"",0.0985431058203357,0.0438554372170214,1984,54,-0.27975,-0.000901503311151572,-0.0201504922417544
2323,5411,MI,0,-0.906682558385956,0,MI,19850430,1985,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1985Q1,1985Q1,137.999,114.257,,,13.699,,304.943,-7.113,0.882,13290,I,"",0.0992688352814151,0.0449231495722151,1985,54,1.8345,0.00601587837727051,-0.0233256706991143
2323,5411,MI,0,-0.906682558385956,0,MI,19860430,1986,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1986Q1,1986Q1,163.167,130.673,,,8.984,,320.966,1.121,1.232,13290,I,"",0.0550601530946821,0.0279905036670551,1986,54,2.292,0.0071409432774811,0.00349258176878548
2323,5411,MI,0,-0.906682558385956,0,MI,19870430,1987,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1987Q1,1987Q1,275.011,234.855,,,15.364,,316.671,29.842,1.802,13290,I,"",0.0558668562348415,0.0485172308168415,1987,54,-7.02025,-0.022168907162323,0.0942366051832975
2323,5411,MI,0,-0.906682558385956,0,MI,19880430,1988,1,INDL,C,D,STD,6036B,099855108,BORMAN'S INC,USD,1988Q1,1988Q1,203.237,194.626,,,11.83,,308.666,-1.486,3.469,13290,I,"",0.058207905056658,0.0383262166872931,1988,54,-3.67233333333333,-0.0118974339037449,-0.00481426525759235
2436,5661,MO,0,-0.095440269303785,0,MO,19750131,1975,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1974Q4,1975Q1,342.422,150.226,,,71.234,,178.446,192.282,1.856,14707,A,"",0.208029857894645,0.399190791612028,1975,56,3.279,0.0183753068155072,1.07753606132948
2436,5661,MO,0,-0.095440269303785,0,MO,19760131,1976,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1975Q4,1976Q1,365.299,166.039,,,72.093,,202.449,200.139,1.835,14707,A,"",0.197353400912677,0.356104500392692,1976,56,5.24525,0.0259089943640127,0.988589718892165
2436,5661,MO,0,-0.095440269303785,0,MO,19770131,1977,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1976Q4,1977Q1,380.809,169.41,,,78.901,,215.556,212.181,1.876,14707,A,"",0.207193107305762,0.366034812299356,1977,56,6.76525,0.0313851157007924,0.984342815788009
2436,5661,MO,0,-0.095440269303785,0,MO,19780131,1978,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1977Q4,1978Q1,394.333,164.86,,,86.938,,232.216,218.697,1.803,14707,A,"",0.220468487293734,0.374384194026251,1978,56,8.36525,0.0360235728804217,0.941782650635615
2436,5661,MO,0,-0.095440269303785,0,MO,19790131,1979,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1978Q4,1979Q1,420.844,168.499,,,92.865,,259.179,243.791,1.632,14707,A,"",0.220663713870223,0.358304492262105,1979,56,10.438,0.0402733246134911,0.94062790581027
2436,5661,MO,0,-0.095440269303785,0,MO,19800131,1980,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1979Q4,1980Q1,497.521,217.003,,,127.773,,302.133,265.631,2.189,14707,A,"",0.256819310139672,0.422903158542761,1980,56,11.2425,0.0372104338155713,0.8791856566479
2436,5661,MO,0,-0.095440269303785,0,MO,19810131,1981,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1980Q4,1981Q1,542.904,233.79,,,130.008,,305.559,283.953,2.036,14707,A,"",0.239467751204633,0.425475930998596,1981,56,13.78,0.0450976734444084,0.929290251637163
2436,5661,MO,0,-0.095440269303785,0,MO,19820131,1982,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1981Q4,1982Q1,584.607,241.269,,,137.74,,347.781,301.258,2.07,14707,A,"",0.235611273898534,0.396053838478813,1982,56,14.8975,0.0428358650990135,0.866229034938654
2436,5661,MO,0,-0.095440269303785,0,MO,19830131,1983,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1982Q4,1983Q1,621.481,245.959,,,145.542,,367.353,314.661,1.74,14707,A,"",0.23418575950029,0.39619112951303,1983,56,16.79975,0.0457318982014574,0.856563033376616
2436,5661,MO,0,-0.095440269303785,0,MO,19840131,1984,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1983Q4,1984Q1,646.39,251.698,,,143.465,,368.85,326.225,1.618,14707,A,"",0.221948049938891,0.388952148569879,1984,56,13.51575,0.0366429442862952,0.884438118476346
2436,5661,MO,0,-0.095440269303785,0,MO,19850131,1985,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1984Q4,1985Q1,658.446,267.739,,,139.93,,362.137,316.825,2.61,14707,A,"",0.21251552898795,0.386400726796765,1985,56,9.4535,0.0261047614576804,0.87487608280844
2436,5661,MO,0,-0.095440269303785,0,MO,19860430,1986,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1986Q1,1986Q1,654.529,295.135,,,121.012,,339.609,347.051,2.581,14707,A,"",0.184884092225096,0.356327423595959,1986,56,9.87575,0.0290797652594601,1.02191343574522
2436,5661,MO,0,-0.095440269303785,0,MO,19870430,1987,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1987Q1,1987Q1,662.4,307.858,,,118.835,,392.188,335.998,3.143,14707,A,"",0.179400664251208,0.303005191387804,1987,56,11.71325,0.0298664161065611,0.856726875886055
2436,5661,MO,0,-0.095440269303785,0,MO,19880430,1988,1,INDL,C,D,STD,CAL,129500104,CALERES INC,USD,1988Q1,1988Q1,688.947,337.445,,,122.33,,396.016,302.441,3.876,14707,A,"",0.177560828336577,0.308901660538968,1988,56,2.07075,0.00522895539574159,0.763709042058907
2611,5331,CT,0.967289721046729,0.885442640080719,1,CT,19760430,1976,1,INDL,C,D,STD,CA.4,128793106,CALDOR INC,USD,1976Q1,1976Q1,87.673,47.598,,,2.686,,54.246,25.769,0.1,16226,I,Fairfield,0.0306365699816363,0.0495151716255576,1976,53,2.21925,0.0409108505696273,0.475039634258747
2611,5331,CT,0.967289721046729,0.885442640080719,1,CT,19770430,1977,1,INDL,C,D,STD,CA.4,128793106,CALDOR INC,USD,1977Q1,1977Q1,119.716,71.586,,,3.482,,73.699,30.522,0.248,16226,I,Fairfield,0.0290855023555749,0.0472462312921478,1977,53,2.92925,0.0397461295268593,0.41414401823634
2611,5331,CT,0.967289721046729,0.885442640080719,1,CT,19780430,1978,1,INDL,C,D,STD,CA.4,128793106,CALDOR INC,USD,1978Q1,1978Q1,188.534,133.135,,,6.336,,87.394,49.811,1.647,16226,I,Fairfield,0.0336066704148854,0.0724992562418473,1978,53,3.86775,0.0442564706959288,0.569959036089434
